OBJECTID,GLOBAL_ID,COURSE,TYPE_CODE,DISTHORZ,SYS_ID,SYS_TYPE,REFPT_ID,REFPT_TYPE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC,Shape__Length
5556,D4612A3C-0D6F-4065-A740-8F8EA4B596A9,257.44,4,28.55,4BC50DD0-9AF0-4CB1-B029-D09936F4A1D1,NAVAID,2A1F0829-52ED-4186-A311-D132BD46C716,2,0,0,1,0,0,0,0.550715668629451
5557,9BD1FCC1-53DD-4C40-B887-DC1D09E62770,174.63,4,31.91,E1C07141-0DF2-4FB3-878C-B56E1339B582,NAVAID,19DA146D-E81C-426D-B71F-0C7EDF52AE5E,2,0,0,1,0,0,0,0.550849130242612
5558,D86310A0-FB2D-417E-BD2F-0F8B267840B5,324.4,4,32,2081192A-B26D-4754-88C8-FEEE72C89A52,NAVAID,0353AE1C-9FB6-49C6-9D4B-22CF5A4E586A,2,0,0,1,0,0,0,0.550855786305275
5559,F7D13587-C9FA-4462-88AB-A6467409FDD8,44.78,4,,DBE8DC8B-F4B5-4110-A4E5-46B62532A89D,NAVAID,488750E3-BC6C-44CC-93CE-58E49073E18A,2,0,0,1,0,1,0,0.551071624682325
5560,1E199F7B-6C32-4475-AFA0-8A48C59205C0,151,4,,038A4744-D935-4E3D-B67E-C08354338708,NAVAID,16C332B9-DA56-4A76-876A-88FDF88F3CE7,2,0,0,1,0,0,0,0.551089025727274
5561,E9E8E472-65D2-4A27-B7BA-F64705BFA8C5,195,4,,87C96D71-D5A4-44F7-872D-C0674B9601B7,NAVAID,4509919F-BE66-455D-BBB7-1DDD087D32F1,2,0,0,0,1,0,0,0.551221954571881
5562,DC87A863-C743-48A0-9401-4D5A13B6A2BD,360,4,33,47ACCD73-4796-4623-A126-142CAEF9F25C,NAVAID,6A2B19F0-011E-4C4D-931E-44B2FA2789DA,2,0,0,1,1,0,0,0.551328631103097
5563,F1187390-8FD2-4C34-B1D4-BB4EBB1AA836,176,4,31.93,D638B058-F76D-4D6B-9618-87EBB64BF04D,NAVAID,27DA8403-9390-442B-B71A-36EDED36A707,2,0,0,1,0,0,0,0.551329678918174
5564,E396F4C9-F718-451D-BD8A-E5FBCA79A602,187.95,4,33,CFA13AAE-83E9-49A6-BE77-308D60FDB9F3,NAVAID,9D7C607E-E43C-48EC-87F5-28EC5244F704,2,0,0,1,0,0,0,0.551361656973938
5565,FB65C3FD-FEA7-4291-A64E-CEB8E7F52686,45,4,28,0E8BF5FC-1643-42AF-918B-CB35FAF9DF40,NAVAID,9AEAC7B7-2CB8-4561-954F-23179CEF5920,2,0,0,1,0,0,0,0.551517903938773
5566,9178A973-1CE9-4D79-A269-F5DB6BA19F0B,360,4,,F42EE3CB-A78E-4259-ABFB-26655B337457,NAVAID,B7D61AF7-486F-412F-9D7C-DE3BBD0B0CAA,2,0,0,1,0,0,0,0.551560728352765
5567,E72DE0D6-AFF6-46AE-A415-51B2A61223D3,36.92,4,28.43,B5003000-0205-4C42-B6F6-BC95B6CB9D33,NAVAID,A361A04A-3B2D-488B-8832-E9166CE364A9,2,0,0,1,0,0,0,0.551612034823408
5568,B1E55562-5F5B-4894-BD17-D70423A15296,122.09,4,29,6B30D678-7623-4E0B-9356-3569ACB1D333,NAVAID,96713230-B61D-45A0-B86A-5AA2F9DD129D,2,0,0,1,0,0,0,0.551689515891882
5569,D5A8CBFB-CEEC-436A-9C54-C099CF50920D,326.41,4,,95D2AF68-5C98-470A-8AB7-FD5472B73689,NAVAID,E356FC07-C4C8-406A-BFCE-0A470D1C2DAF,2,0,0,1,0,0,0,0.551814226618019
5570,4ECB0DBB-9085-4EBF-B92B-3A077B50DA92,214.84,4,30,DEE831C5-9FFB-406F-8F06-D0DB5BA5A09A,NAVAID,88D530AE-E572-4866-9A4D-E7901FDE7292,2,0,0,0,1,0,0,0.551924020366947
5571,5B42B1EF-95EE-4DC5-BDB4-96F3CBB20302,88,4,26.65,8D8E576F-B069-420D-A086-C5F58652F16A,NAVAID,F131499F-AC4A-48A8-8A58-8B1E943BF0CA,2,0,0,1,0,0,0,0.552053486662302
5572,2A2B30CA-4711-44B3-A933-9FCBA6C7C4FB,150.17,4,31.58,11019D7C-AE11-45DB-80D2-94B12011703F,NAVAID,A7FA32FE-405B-42B4-82A0-E3728C67F385,2,0,0,1,0,0,0,0.552100079080782
5573,3682FEE0-6AA6-42B2-AB9C-7A6E8205435F,307,4,28,6B74DB68-030E-4C75-9AEC-59C543F7C3DB,NAVAID,25F7DD9A-B926-45B2-977B-F513F5DE14FC,2,0,0,1,0,0,0,0.552178119677024
5574,5E3DBA1F-AE57-476A-94B6-A33B682055F4,91.77,4,26.22,106728F2-476A-4AED-B78E-7123EC207C33,NAVAID,F5C237F6-45F6-4955-B591-EE8A558A1E8D,2,0,0,0,1,0,0,0.552215176953712
5575,31237FD7-6F08-47CF-94F9-5E1639F4C327,343.23,4,32.59,ECB8C869-666D-40CC-848D-D673DF353E36,NAVAID,0E3D10D4-D718-4EA6-A05A-3D8A6F46DD47,2,0,0,1,0,0,0,0.552325229466309
5576,B14FBEAC-53AF-4924-9502-3D4392E88128,258.02,4,25.58,8906BA5F-C04E-4A1E-869E-114A33B7E00C,NAVAID,DCB89717-5CD2-4CA9-A810-EDD7919CDE6C,2,0,0,1,0,0,0,0.552335216002957
5577,78C10B80-0010-4B44-8030-CC034015826E,320.87,4,31.26,4928C6D5-6C01-453F-ACFD-1434619ADFF5,NAVAID,224FFF64-93A4-46C0-9CDC-948DEA907D5F,2,0,0,1,0,0,0,0.552680116571075
5578,9AC93D3D-D837-4F31-8BE9-69893FA280EC,279.55,4,17.32,51BB4253-B450-4790-8AC3-809DFB5EAE15,NAVAID,A7AE7E34-5A87-4E3D-AA0B-8ED718306687,2,1,0,0,0,0,0,0.552749127442104
5579,B162CD6C-1E17-4360-9D5B-077D4FB998C8,209.01,4,30.67,C191C245-3D56-45DD-BD36-437140F3A8BB,NAVAID,C9760500-943D-4429-9AE9-B0E06F8BAC49,2,0,0,1,0,0,0,0.552770255246209
5580,48F19994-8C6B-4372-B876-AD128482ECDF,38,4,28.11,16C6798B-2522-446F-A6CA-8686A90B1F63,NAVAID,CB041E42-F477-450A-9358-A844CFCBBAF6,2,0,0,1,0,1,0,0.552859423927155
5581,0E19F7F9-9821-426A-B633-BDAC858E5F14,91.2,4,28.65,7459D369-5BC7-4824-BFB1-982ED8B7BE5D,NAVAID,1EB13C28-3DAC-441E-97FB-1DFDD6C069C3,2,0,0,1,0,0,0,0.552864658456316
5582,1EF513C5-88AB-48F5-A721-090C1B86E309,148.88,4,30.81,DC280D7A-20AD-46E5-8F34-0A9134EBB23F,NAVAID,CBDE646F-28BB-4318-B6AB-701716740A24,2,0,0,1,0,0,0,0.552964089095285
5583,7A7EC900-1D5E-428D-A0EB-7D8BC9AC3051,304.54,4,30.01,F8DBE8CF-5786-40CA-A9CD-2FB2A44B7E99,NAVAID,6D13699D-C7F1-4894-B815-932022F45785,2,0,0,1,0,0,0,0.553018346351197
5584,CDE2121F-DE03-4BBB-A7C4-8046BC437E2F,36.31,4,28,EEE33C1D-BBB0-4108-A2C2-7B49F4077CB0,NAVAID,C4442F00-E23A-4573-9436-93DBCA6070ED,2,0,0,1,0,0,0,0.553131225237788
5585,D5FEA4E2-37BD-4649-8BF5-332AF56D412C,117,4,,E2A068D1-43D0-4E2D-8EA1-4AF9EC906787,NAVAID,9C99ABFE-0AC2-420D-8792-44B81B9DCD50,2,0,0,1,0,0,0,0.553279424039934
5586,D2C9881A-4FD8-49CB-BE44-D4E9E879816E,131,4,30.01,8E3EC456-981C-498D-A10C-8F589A079029,NAVAID,15F670E7-1735-4753-A329-69D872A36D0B,2,0,0,1,0,0,0,0.553414522861453
5587,73CC1842-CB4C-482E-AB74-C2DA9623137C,145.84,4,32,60DE34F9-A9A0-4195-8AF9-11593F2CD158,NAVAID,05C84D58-319B-4C59-81B5-13CB5891077C,2,0,1,0,1,0,0,0.553461472893037
5588,D82A0534-55AC-4514-BF7C-9BC8B4690A20,103.87,4,25.18,DAD04B84-727E-47A1-B92F-D31DE8F09133,NAVAID,1D652F17-E36F-426C-AB3C-5E719FFE3F73,2,0,0,1,0,0,0,0.55347507361127
5589,A44E873D-AD32-4773-ACCD-C77D02BDB523,249.27,4,28,0803906D-6AF4-46F4-81B2-121A016D0486,NAVAID,4A852A39-0901-4A1D-85B4-57D2C071D07E,2,0,0,1,0,0,0,0.553544053742793
5590,8B9DCBED-FD12-4AE1-94D3-6E189A448C8F,271.1,4,25.32,01A36ED4-429C-489F-9AA0-03EEFF3F1027,NAVAID,DBAAEC02-6556-4E97-8A65-7367202131B3,2,0,0,1,0,0,0,0.553554393017489
5591,1D64D867-9E09-4122-BCA1-216D55937C5C,191,4,,9DE11660-EFD1-44FA-8A47-9C982F8924A6,NAVAID,017CA443-65D8-42A7-82ED-0EAABF34DC11,2,0,0,1,0,0,0,0.553638845028961
5592,D657073F-7A16-4A5A-A587-4F3D9E4516BA,81.16,4,24.88,724E53EE-3CDF-4EC4-B66B-89B7392FEFF6,NAVAID,F1163BA0-8A7C-4338-938C-A93C1D7B0132,2,0,0,1,1,1,0,0.553715362038083
5593,72D81316-7906-49F1-A06D-ADC02C3230CF,305.12,4,29.71,923D822B-4391-4037-A6E1-13FD5D1D2742,NAVAID,52401272-0D02-419D-9950-75C561AC611C,2,0,0,1,0,1,0,0.553721746541536
5594,B9CF0148-789C-4F0C-A27F-A8748C4C69AC,320,4,31,F9A81D7D-AA4C-4DE9-BE94-F4F0072D5808,NAVAID,2B467507-931B-48FE-893E-08B36D6190BE,2,0,0,1,0,0,0,0.553940503416185
5595,2EDF41BE-A816-46D3-930C-4E453723D4D4,93,4,25.24,1EF99441-78BC-4D15-AF8D-697E6773808D,NAVAID,1380BAED-7867-4070-B615-210818C10160,2,0,0,1,0,0,0,0.55420358332386
5596,87717C48-F496-4185-B9A0-09D7E2483503,168,4,32.47,7A11ADEC-99A6-40FE-AA8B-FE20A458CFBF,NAVAID,583C9DEB-5297-4594-AC9F-576C5B49BD46,2,0,0,1,0,0,0,0.55420945715946
5597,2C7EC63D-B3D2-4C3A-BCC8-CF8B7872FF33,207.6,4,,B5940F3E-0AF9-4040-A50A-C39371F1630C,NAVAID,72450989-DE75-4411-9075-B1AD4B3EC12E,2,0,0,1,0,0,0,0.554229151499627
5598,78D4D0E1-DAC5-41CB-A3F6-DDC422A97FC2,118.27,4,29,8B19583D-58BD-4665-8FAB-60AB14FAAE2E,NAVAID,9371C74D-792B-460D-916F-FBEAAF4E5F4C,2,0,0,1,0,0,0,0.55431741399674
5599,647F149A-7D79-4A1C-875E-E4BA7E4B7FA0,261.32,4,28.02,83E1558D-A5B2-4CA1-BEB2-E46193D2C68F,NAVAID,A8976226-5728-4524-91BF-9C515182C6A4,2,0,0,0,0,1,0,0.554326524452841
5600,4FBCE428-3543-4F29-B114-343B07612ED2,11,4,31.95,52C5DF58-4A7A-4508-A5B3-085791B0A0C5,NAVAID,8720FBE9-C9AD-4A88-A069-15A6A1E87A82,2,0,0,1,0,1,0,0.554406039334005
5601,F2D6AEE0-F81F-40DB-B498-3CFFDF1AB244,189.54,4,25.72,FE4FD0CD-5FBA-4882-A11D-87EF5F4D5939,NAVAID,66F43088-AD09-49ED-8A51-4E7F61B59C42,2,1,0,0,0,0,0,0.554680192944539
5602,11057A1F-7E19-4BF2-AD1D-3973CB97FAE3,243.86,4,26.9,645B2B36-4C8D-4FF3-91CA-ADE299EBAC3D,NAVAID,53C7C88B-5A7D-4DA0-9ABD-69C15466E8CD,2,0,0,1,0,0,0,0.554911982312478
5603,6C23C166-643E-4493-941C-766A3E73FD3F,197.94,4,32,B88DE057-F791-463C-83C6-AC09AEA10F73,NAVAID,C0E91F74-5C11-4781-BD43-EC853B611001,2,0,0,0,1,0,0,0.555075952014689
5604,63153031-DB34-4E15-A371-607E2AC987C6,253.77,4,25.22,DC280D7A-20AD-46E5-8F34-0A9134EBB23F,NAVAID,5E8B70F4-9CC1-49FC-97D3-A12242AF84DE,2,0,0,1,0,0,0,0.55511589856534
5605,7DF009B6-986E-48B8-8092-07D7D13DC973,65.01,4,,DEFAFE08-22F3-4A78-831D-843ADE785342,NAVAID,269B9436-E84F-42CE-84A6-A8D6D7A046F9,2,0,0,1,1,0,0,0.555140205963273
5606,F96102E1-4A46-490B-8268-5674FE9B4EEF,239.27,4,,D2E5996D-BD51-40E7-864D-684E7B54F9CE,NAVAID,8AD2075A-339E-495F-8E15-0C29F646CD9A,2,0,0,1,0,0,0,0.55538522033266
5607,2D4EB59F-5DEC-4881-8F0F-351EBDCC85CF,286.69,4,26.02,95D2AF68-5C98-470A-8AB7-FD5472B73689,NAVAID,E10645A9-B7FE-4BE3-AA58-1C5E41827ADB,2,0,0,1,0,0,0,0.555430112591141
5608,934D4DE5-7021-4F43-B756-9B608C5F95DB,102.69,4,29.2,CAF87CA1-7810-496F-A32D-AA91AEB73A14,NAVAID,A0D1F7E5-747F-434B-A415-98362958B433,2,0,0,1,0,0,0,0.555508780367121
5609,AD548569-4D99-4797-B2EE-1C185A314E45,149,4,29.94,1BD276F9-1E9B-442D-A9AD-11960908BBB3,NAVAID,B36EB690-0BDB-486F-AC94-D5EE4FBCD5CF,2,0,0,1,0,0,0,0.555600642610315
5610,B28D2ED8-F258-4435-8D9C-B9C40BB0FECF,291.23,4,25.08,52C5DF58-4A7A-4508-A5B3-085791B0A0C5,NAVAID,D369BCA5-DC27-4D77-A6B5-E19E3DF44586,2,0,0,1,0,1,0,0.55567492790034
5611,C88486DD-CACF-41C7-BCA6-5FE117C024FD,315.01,4,27.03,5319D352-B1EE-41BC-9324-0B5E8841C09F,NAVAID,72A95237-8964-4416-ADC3-F29555F675B6,2,0,0,0,1,0,0,0.555755769963743
5612,4E7463DA-B4F4-4225-A266-67577A35F5AE,52,4,,FAF4FDFE-9B05-42AC-B4BB-19D5334FF7DA,NAVAID,7FD57D8B-A26C-47CB-A917-D8170F9992EA,2,0,0,1,0,0,0,0.555797983368955
5613,A1A5EF46-9486-4CC1-BB28-DB71C518CBCD,76.85,4,28.5,85DB042A-1223-4EEB-9214-DE038FD68B35,NAVAID,99D5C85C-1705-437C-A0F9-8D71F4A43EBA,2,0,0,1,0,0,0,0.555825617208307
5614,DE2A9649-F548-4508-8CC0-BC8F98882BD5,330.57,4,32.81,0EB01810-2A7E-4E8F-BBAE-0131F1C9ADC9,NAVAID,2F493025-6B18-4E39-A564-C3948560C287,2,0,0,1,0,0,0,0.55584421306691
5615,4AA77EC8-C540-4D18-8219-FF0B0FD28A29,250.24,4,30.82,9A08985F-DFCD-46BD-A134-9A58F1BB81D1,NAVAID,096224BC-362C-43BB-82CF-4126E8A5BC11,2,0,0,1,1,0,0,0.555895401134032
5616,2CEC8CF4-CDD2-45DD-B27B-580D55AE664B,251.39,4,17,2E2D1C3F-C7C0-4E0D-9AAC-8E6EA7BEBC3E,NAVAID,21A0B97A-3939-4C9D-B2EB-8256D354BC9A,2,1,0,0,0,0,0,0.555969709589489
5617,E6709E8F-5505-417F-8519-AEA28938B211,218,4,30.43,0B58017E-F591-4127-8A09-95A42859163D,NAVAID,42C29FB4-0036-4EA8-8940-64284927C6D7,2,0,0,1,0,0,0,0.555980224868659
5618,B0DBAECE-81E9-408A-BB69-4E90EA6F41D7,322.12,4,30.78,1B233383-5B0F-4A71-8727-ECF0EBEF0DAB,NAVAID,C696C93A-B66A-43BB-9E02-2B11CE2DF615,2,0,0,1,0,1,0,0.556090867700576
5619,E6B6A6E1-8263-4D41-B397-B5815C9654F4,22.48,4,31.59,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,NAVAID,6C2A1106-D331-4B53-BEAB-6371E09AC487,2,0,0,1,1,0,0,0.55614166487055
5620,176AD0C7-CCBE-4D37-A7E4-AE3FCB366140,68.78,4,27.04,6078CA44-1355-4C07-996D-E416267F8E70,NAVAID,27A5DEF4-9238-4A22-AC57-D6C85A88FF51,2,0,0,1,0,0,0,0.556179271969906
5621,45DB8524-8702-476C-B9B5-B97FCF42D416,312.46,4,25.85,F5E1F7CC-7285-40EE-875B-59AD3BC0E83E,NAVAID,29750BAE-500E-45DA-94A2-7EE0A3FCB99D,2,0,0,1,0,0,0,0.556203132652103
5622,4E875AC1-E23B-4FDE-9C6E-5EBDF7CDB30A,123.07,4,,DAE6C739-A832-4DFC-9AF2-03D54ABA8820,NAVAID,ADE77AB2-6879-4449-8B86-4385DB14B34A,2,0,0,1,0,0,0,0.556222359964975
5623,91906367-319A-482F-AD47-0EAC30BE3616,270.85,4,,4FB8C96A-983A-47FE-959E-3D67DCC3CFC8,NAVAID,3C37CBBD-B07B-4C4B-B9B6-C266EA41DCFE,2,0,0,1,0,0,0,0.556292805297726
5624,8C066D20-BD67-475D-A68E-0AEDFB760010,146.2,4,31.99,612C9D2A-60DB-428D-AB73-EC7CA97BAE47,NAVAID,753BA2F8-0B3D-4FC2-9025-B21B58BD4E6F,2,0,0,1,1,0,0,0.556499201998503
5625,17961A43-25EA-484C-B76E-0FEEAE78A9E2,290,4,29.18,CFB59D90-434B-41B9-BA24-5AFBFAEF71DA,NAVAID,BB014813-82FA-4F90-86FA-24F90BC7E6DD,2,0,0,1,0,1,0,0.556512764367539
5626,11275D41-F1FB-4749-9509-0D3919D03CA0,221.22,4,30.09,CFA13AAE-83E9-49A6-BE77-308D60FDB9F3,NAVAID,BBB6683E-3D79-499D-89DE-D7474A18398B,2,0,0,1,0,0,0,0.556822728807829
5627,1E63E244-A175-47F6-9CA0-2CD2F7EFEEEA,296.14,4,27.96,4FFA865F-6077-4613-A135-B9FC0BF4259D,NAVAID,4B7BB5D2-2961-4BCF-86B4-4A61EFA036BE,2,0,0,1,0,0,0,0.556842704863758
5628,35142391-93B6-46B7-9F39-FF3D3FA8EC06,228.71,4,,591C9D50-F77B-4E58-86F3-BE92FBD3E87D,NAVAID,E35AC594-DD90-4F50-8905-BE7ED5F294CB,2,0,0,1,0,1,0,0.556985692076523
5629,8A26ECA1-65FC-48D0-8470-3B82C85444ED,23,4,27,60DE34F9-A9A0-4195-8AF9-11593F2CD158,NAVAID,F4E9316A-D0AD-4BD5-B551-A20E05F32072,2,1,0,1,0,0,0,0.557114543562601
5630,047FCF9D-9622-4394-AC58-37EB85C84684,307.09,4,27.79,D144FEAC-99B2-4980-AA8C-DA85B2CCF321,NAVAID,7124A6DC-E9FB-4082-8BD4-6C73F99919E4,2,0,0,1,0,0,0,0.557139749429179
5631,A82552A6-44EF-4B98-B0B1-59E07D19DD65,172.01,4,33.26,6E454FAE-BBB9-4750-8A61-AE767CB1E534,NAVAID,0D1582F6-BA0E-4783-8944-D4269642EB1F,2,0,0,1,0,0,0,0.55714345029088
5632,4B2D9226-CAD4-4C05-9027-EB671FC92DFA,91.63,4,29,9108953F-C14C-411E-90BF-1CFB9CF3668F,NAVAID,1A33324E-82BD-4935-9C24-CD8C6BDFD29C,2,0,0,1,0,0,0,0.557182424952543
5633,9805BE91-BD4D-4039-A620-23A8CDDD1728,233.78,4,,21911ED7-8C24-4416-A5CB-57B8F3623242,NAVAID,E13EDDAD-90B4-4157-9357-6E22455F3DBC,2,0,0,1,0,0,0,0.557328165489607
5634,253EEB6C-E8E5-4045-A16B-67288AE4E598,56.08,4,28.18,DF844C58-7E03-4556-9483-45137861C301,NAVAID,2402682D-A701-4F75-BC6A-CFD9D9300BD1,2,0,0,1,0,0,0,0.55570572979323
5635,B3F59E13-08E0-4AB1-9681-81EF9E814527,290.95,4,26.56,153A4A92-68FC-4207-83A2-10587BF42871,NAVAID,C80CA58D-A021-4EFE-8F7F-E559A1731E91,2,0,0,1,0,0,0,0.557355893730385
5636,F4C14823-7E62-4551-9ACB-7F8EA4D0A5EA,104.85,4,28.03,DEE831C5-9FFB-406F-8F06-D0DB5BA5A09A,NAVAID,11BB3661-F0C8-4E1C-A215-70E43A339250,2,0,0,1,0,0,0,0.557366257645686
5637,D2D6FC51-36FC-4396-A006-96FC8BD98F3F,108.24,4,26.03,F6705E44-8E54-4B8A-8285-EDF3F7712F0C,NAVAID,AAB47589-60A8-4FB5-B00F-A250AF8CE3A9,2,0,1,1,1,0,0,0.557368189542574
5638,BB8B9515-BEC6-4090-9BF9-9976F40CA4A5,78.58,4,25.64,1C221DD8-061D-445F-A914-641C45B72BC0,NAVAID,4B75AB72-6F19-4A90-A27E-372BEACF4CBE,2,0,0,1,0,0,0,0.557377878450509
5639,7DC76618-EC95-4AC8-A41F-8545644E07B4,144.5,4,28.73,FCFA2B9F-9B5F-4051-8B2F-DDE96D987F63,NAVAID,68C379F7-4F49-4EEB-85E8-D80F450F3422,2,0,0,1,0,1,0,0.55743705428685
5640,75AAADDA-DD18-4BD3-AF3E-EF608BA49FFE,11.36,4,30.77,9DE11660-EFD1-44FA-8A47-9C982F8924A6,NAVAID,69E3BE7D-E412-495B-9871-4C8AD491D3B2,2,0,0,1,0,0,0,0.560383053642764
5641,F3DC9F16-ECF3-4E5A-931E-CA7B538A3D17,310.08,4,29.17,60DE34F9-A9A0-4195-8AF9-11593F2CD158,NAVAID,EECDCD1D-5FF3-4C7F-9367-44ED720144FC,2,1,1,1,1,0,0,0.55746841008438
5642,ADF2BDB1-C33A-4738-A711-E2FD92C8432F,22.21,4,32.49,848846DF-3817-4D6E-8F46-7FDF5405CD64,NAVAID,B7115511-9436-4A44-B049-41DF53ED23BE,2,0,0,1,0,0,0,0.557695352056088
5643,3F409660-05D5-4BC8-8EA9-75D48FF2FA42,185.35,4,32.81,3290B6B3-72FF-4F38-AC42-0B9C51AD61B9,NAVAID,4FE28B26-0E39-46A7-A30A-0B9CA0D11773,2,0,0,1,0,1,0,0.557859972977099
5644,9D8D5AF7-C8AB-4B67-8B94-D38BDD15A8D7,56.92,4,28.64,238B84C4-F983-4D3D-B0ED-A19DF258A943,NAVAID,85DE6BA1-9A52-43A2-9BD4-305C0A6A7164,2,0,0,1,0,0,0,0.557929115627616
5645,CF756AED-69CB-411E-AE68-28AE52D9D23A,125.74,4,25.6,15711C46-96F0-4C11-98C1-628D76A4329A,NAVAID,33693A90-CBD3-4CA3-A30C-73BA707A6BF3,2,0,0,0,1,0,0,0.558042313407332
5646,41660DE3-269A-45B0-A2B8-A0930D3E43CE,86.51,4,,D6B94407-2274-4076-866E-C7ABA2B6FC6F,NAVAID,7A5C059F-A77B-40E7-8267-A651CBEDD15F,2,0,0,1,0,0,0,0.558268258847884
5647,511CA145-269A-43BB-A191-D2D7AD1EDF2D,70.76,4,,3311F3A7-C4D5-4B94-989B-6D2A63ED0D12,NAVAID,405AFC47-FBCE-4EBA-BC09-BD92F17822A6,2,0,0,1,1,0,0,0.558481997865642
5648,72BB9641-85DB-48FC-8A5A-1436416BE6EB,203.51,4,,D141C7C6-242D-484E-9F4E-D241F68C297E,NAVAID,93CB7F8F-CA8B-4C52-909D-C1C9C761824B,2,0,0,1,0,0,0,0.558485220046166
5649,4A2B55F0-FA98-407C-B162-D13A46436D48,5,4,33.26,1D3C8B2A-BE8D-462C-B3C9-F7ABADC64892,NAVAID,D83392C5-37B0-4932-AB5B-3C82808336D0,2,0,0,1,0,0,0,0.558539959283114
5650,F1A2098C-FC82-4326-9A7F-0D08137952A9,106.68,4,24.94,19F9B51F-903F-4CD9-B91A-07CFAB10DA41,NAVAID,7FF1AF93-0EFC-4DA1-B140-2AAA04C9E591,2,0,0,1,1,0,0,0.558574512057226
5651,31DB86FF-EC40-415A-A9BE-8AEBE1484977,104.03,4,,08801B9D-B006-423F-A2F9-C58291E2D13E,NAVAID,05912CD4-6F5A-4344-AEDF-A9F35EBA9133,2,0,0,1,0,1,0,0.558574852127265
5652,51794548-CFEC-478C-8D13-307BF70DF334,156.87,4,29.63,61C0AF5C-0F8E-4493-B863-F596CEEEBA63,NAVAID,FCCB0205-B29D-4912-A4E5-F6F332198B0A,2,0,0,1,0,0,0,0.558808864741762
5653,85618AA0-B541-492A-BD34-7E249031F9AF,272.64,4,25.68,DD1197CB-7DE1-4B80-BC64-E9EE0F9ADCBA,NAVAID,F7838B0F-CC21-4A7A-A5D8-DEB4AC6DC97B,2,0,0,1,0,0,0,0.558931181368502
5654,710CBF57-B3A7-4850-BE65-EDF28FEFBF09,282,4,25.26,ADC4B4C5-98D1-4D8D-9C9F-2081445ED95A,NAVAID,4E26FCAA-BC77-4A23-A665-D7FFCE55DE79,2,0,0,1,0,0,0,0.558955434853216
5655,363A98D0-09D7-46CE-AE04-D948ABE399E8,309.41,4,28.97,D0029CC7-FA4A-4A0C-996D-E34C3118A648,NAVAID,1CC96010-2B5E-4501-9487-46DA2F5808A4,2,0,0,1,0,0,0,0.559455491681867
5656,9314792A-F071-4A75-9872-D4EA956C93EF,108.88,4,29.35,CFB59D90-434B-41B9-BA24-5AFBFAEF71DA,NAVAID,0FAE4CB3-C1DE-4C8C-AF00-E1CC7AB5959A,2,0,0,1,0,0,0,0.559485430216901
5657,5C419BFC-36A5-4DC9-880E-4A7CCC7E5426,355.17,4,33.45,E35A5684-6062-42FD-91A2-AEB62F56B7AF,NAVAID,BA83CA84-CEF1-4D03-99A4-31BDA7F0ADCC,2,0,0,1,0,0,0,0.559493783931491
5658,82519808-581A-4CB4-B3FB-4EEC02E3C298,113,4,27,F96DE79E-AFA1-4C34-99FF-840C2D47E1E9,NAVAID,ED13A065-BFBD-4945-AE34-DD3E2DC38DC6,2,0,0,1,0,0,0,0.559496187155891
5659,646622D9-A628-41A5-919B-A6218E62E896,120,4,30,1499DFD8-9938-4B70-B068-2245D2EA2E92,NAVAID,9DDCFB31-7D32-45BE-837C-0E709544FEEF,2,0,0,1,0,0,0,0.559554668400679
5660,5E16FB7C-3F66-4F5D-9052-7F41210AB0E7,287,4,28,AB95D2AF-2DD1-4622-8A51-D11563506DC6,NAVAID,E5069AAA-5230-4AFD-8CA6-F55DA09EF5E4,2,0,0,1,0,1,0,0.559559517844201
5661,E6419C78-9C1F-41F8-B919-E610277741A7,16.41,4,32.54,5996938E-4E4B-4093-8270-93CAAA98CAD7,NAVAID,36CB34A5-2DBB-4F56-A5DA-AC67EE542D10,2,0,0,0,0,1,0,0.559571861982026
5662,F8DEE5B4-B98B-4D3C-9C2A-D6916565B2F0,335,4,,67D6861A-CC76-4B72-A970-F9A66565B93C,NAVAID,111857E4-B957-4113-8295-ECC17F304AFA,2,0,0,1,0,0,0,0.559715377873421
5663,2FB4AA7E-361E-4042-A828-1CA96FB2702D,166.76,4,33.53,95021B9E-1540-493C-89E8-E48F01ED1A70,NAVAID,1D605C88-BF39-4D37-A1F8-7E14807FDA18,2,0,0,1,0,0,0,0.559757655808307
5664,B7C0A522-25C9-4417-8563-81A89B291A83,339,4,,5726C960-7CBE-42A0-8C3A-0DD03AE45EBE,NAVAID,68E01DF4-998A-424A-B661-F9019DED3658,2,1,1,0,0,0,0,0.559804408557998
5665,8E5C67B7-B9F1-447A-9858-287A6EEF908C,20.47,4,30.85,0C581185-307D-4566-9152-3EA34D07D132,NAVAID,61F735FB-BE85-4BFB-A475-D0E90C8ECBB6,2,0,0,1,0,0,0,0.579585540325149
5666,14E4785B-0CA6-451A-B757-8BF028FFB8B1,175,4,33.51,7D0C1A71-32FF-48B8-A29D-24F412D2B69C,NAVAID,37700BCB-7793-4550-B896-FB45578095A6,2,0,0,1,0,0,0,0.559820048291371
5667,FA94B8E1-1ED2-466F-9FAB-5E02B10B0240,74,4,27.16,EAE3F71F-DF31-45E5-BFE3-1FBA52272BE8,NAVAID,B30CE9A2-B3C8-464E-9E99-028A8BDA7A8B,2,0,0,1,0,1,0,0.559946913488267
