OBJECTID,GLOBAL_ID,DISTANCE,DOGLGPT_ID,DOGLGPTID2,DOGLGPTID3,DOGLGPTID4,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
3819,2CE53C3F-3232-4B24-BB24-AF7B61E9D810,597.94,73DE702B-4A7F-4DF1-82C3-BB63B38EB46B,F333F82B-6942-4208-8CCC-255F162DA131,8AF2E2E5-6F1D-42C5-A78A-9CF3C724F65F,8E80AF4B-A9A5-4472-A917-698C49796EBD,0,0,0,1,0,0
3820,6AB9B1C9-97A5-4480-9B13-382E8B2CB822,758.81,B212D7DD-2F99-446D-BA3C-ECD8F8348270,934D7DDE-F57D-46BD-ABA9-67035D685114,38B70067-1237-4EA4-A77C-3B2CBBAB32CF,D3DBE3E8-CF63-4BF6-8288-919CC765DD47,0,0,0,1,0,0
3821,79E185C7-16EE-4852-8E7F-596E9E9F7617,496.39,B629881B-4F79-4A4A-87FE-11BEFC94EAF1,F5AAB303-AA5F-417A-AC30-8535E7273FD3,98609336-7BF0-4BD0-B9BE-20DF83A4FE1B,2355DA76-DEA2-48E8-ADF8-26C8B0F3E7CF,0,0,0,1,0,0
3822,096CDB30-26C1-4F7F-A1F6-C2E7E3A55216,653.51,9482D62F-EEAD-4111-99A2-BBCF833BDC28,934D7DDE-F57D-46BD-ABA9-67035D685114,87D94CFC-97C2-49C0-8AD9-5EA367C5B677,53CCB2BB-59CA-4DB1-99A0-4736D0D14FE2,0,0,0,1,0,0
3823,C6A99B88-F9E6-490E-84D3-3C2C964AB2A7,122.09,ABF95201-9584-4B09-B9EA-7B7099B02973,BD380E51-F6ED-41C0-B9B9-9398AB2A06C2,D1C0E9A4-3370-4B2F-AF81-CD06F4CCC7E0,D907748C-B9E0-4264-AFC7-3FE0514BFF0F,0,0,1,0,1,0
3824,2D8DF42F-D825-44AF-93E9-0A4D43492F97,224.79,6B633F65-F748-4515-B071-95CE33AE47DD,8EEC5459-040F-44A8-A28C-ED569487017B,E16EC069-9E6C-4C25-A924-7F18E3932FCD,01628232-1889-43C2-B8B7-79C561DB1F89,0,0,1,0,1,0
3825,B21E0E7C-AB49-4052-9D0C-60CA7C93EBCB,5.16,,,,,0,0,1,0,0,0
3826,85D70FDD-6967-4AD8-BD46-CE22F86D5CF4,103.42,5CA8702C-7DBE-4A02-8146-ACCAEFEB59E5,,,,0,0,1,0,0,0
3827,03F84C22-EEEE-42E0-AF4C-1C91E23E2523,149.74,,,,,0,0,0,1,0,0
3828,A7254D4B-7750-4DD0-B73A-BC5DCF552875,156.05,,,,,0,0,1,0,0,0
3829,2178BF36-8C36-4F1B-A9CC-B8DB770955FC,146.89,3CABB276-8E83-4998-AAAD-C56E33B5B8DC,,,,0,0,0,1,0,0
3830,C3A2115F-8A54-4220-A157-DC3B2905822F,163.06,4873A0B5-C59C-44BF-807D-8C4AC0368658,064C9658-8513-4D93-9A64-BC1AAE87DC84,,,0,0,0,1,0,0
3831,B9837EC8-CCB7-4C18-8CC6-90F439FBC088,58.4,6A9BDD44-7906-49FE-A3D6-3342EC096A28,,,,0,0,0,1,0,0
3832,CE75FADB-4278-4439-BDD1-BAC96119C72E,203.59,BD2D3D51-BD19-4893-AA4F-141A82A06F49,3B4718D1-C9F5-44D9-9812-F05A671A6524,65D02733-5390-4076-B631-828696B5075C,2C1D6F88-C60E-4DCD-87C0-6DB80FDD5D80,0,0,0,1,0,0
3833,912B91B1-2F2D-46B4-BE28-95FFB537A5BC,20.95,9BC11001-3A5B-4FEE-A465-C9B3A2E5DC1B,,,,0,0,0,1,0,0
3834,7E557F54-5F09-46B8-87D8-B7568BCB56BE,42.96,,,,,0,0,1,0,0,0
3835,4308CEDF-95AE-47D4-90DC-46B7D527A876,159.91,,,,,0,0,0,1,0,0
3836,C9B2F79E-9B19-4805-A917-5F405E0124F3,107.01,881B716D-D0C2-4FBD-8EEB-3B31275984F1,,,,1,0,0,0,0,0
3837,F24C6480-BF71-4D5F-ACE2-877BC6B2356C,523.85,,,,,0,0,0,0,0,1
3838,8C8DF862-61A1-4464-A6BE-A7B451EE4837,194.18,,,,,0,0,0,1,0,0
3839,75ED9F12-7DC0-4435-A96F-89CF1638FA37,169.13,B55969D9-512D-4F59-8F35-BD21D1171E09,EB0B0710-AE9A-485B-843A-A0641C5A6B07,50FE2E9B-2690-4187-8E4F-01200B000D87,,0,0,0,1,0,0
3840,938FCABB-4344-452A-8B5C-F0AD6932C40F,217.82,2A900BF1-A51E-4E47-A1AD-2AB705E4A226,AF6BE069-33FB-4A8C-9D0A-624D2CAA674F,11FE1748-2A54-4E85-9256-A0EF3A498BA6,D2599013-499A-4DA9-9196-A2EA6F0B5D89,0,0,1,0,0,0
3841,F5885471-852D-421A-BDB3-F411B98A7CD0,74.23,,,,,0,0,1,0,0,0
3842,50D2B8D4-8DC6-4138-A501-2C1551C3A04F,109.17,,,,,1,0,0,0,0,0
3843,2D02898C-4E54-4B4C-AF8F-30A51EE367BF,138.63,,,,,0,0,0,1,0,0
3844,3963D796-D17A-4B62-8F4B-DFBC2C2A82B8,246.3,,,,,0,0,1,0,0,0
3845,5C5CEE71-2C71-4B18-BFB4-EBDA8579C5C8,40.91,,,,,0,0,0,1,0,0
3846,77210834-B8FE-4872-A544-802886A2F5CA,102.28,,,,,0,0,0,1,0,0
3847,53C65531-7BD6-4F6A-968B-2614300DBE11,134.49,,,,,0,0,0,1,0,0
3848,B3AFD531-E4A2-4F0E-BB81-0A7ECB24AD5F,46.78,,,,,0,0,0,1,0,0
3849,25A854C6-9B4D-452F-9DA3-07889955B9D3,40.91,,,,,0,0,0,1,0,0
3850,C6C348A0-B4B0-43CB-A304-5A5B0C673B40,183.44,,,,,0,0,0,1,0,0
3851,85692C7B-EB00-499C-8374-6B7076C99FBB,260.89,,,,,0,0,0,1,0,0
3852,AD938ABA-DFEF-4E80-AF31-167C2D9A59AD,182.67,,,,,0,0,0,1,0,0
3853,BC99998D-D568-4B1A-BEBA-12C9CAB73D2A,434.81,,,,,0,0,0,1,0,0
3854,C17C2BA2-476A-4585-8DC9-119069B0177D,348.33,,,,,0,0,0,1,0,0
3855,17811D1D-49AB-4291-A6DE-FB9BE9B91E31,87.11,,,,,0,0,1,0,0,0
3856,04C90169-1018-4A42-8EA0-D61AC448D823,54.96,AD281324-0D4C-4F35-A995-7FF49F7FFA73,680D946D-0A88-42A8-B402-44A90A564F1F,4357124F-CBF6-4998-B6E3-A11BD5F53EDD,24E6BAAA-0973-437B-A6A3-1E3D856121E6,0,0,0,1,0,0
3857,D47F4BE7-A3FE-4D13-9661-24200D741D15,82.42,1F27CE2D-4603-4795-9831-B8B896819F0C,8FD23585-8B0F-42D1-B638-47F01EB0B3D7,71EE485A-CFDB-4635-AC75-5D43A490C92A,,0,0,0,1,0,0
3858,FA1C4332-D057-4802-B4CD-B03BF0B827AD,33,7BFCDA84-D403-41FF-B6B2-19900B677582,,,,0,0,0,1,0,0
3859,7A9B0E54-D0EF-4D46-92F2-7D4D93C3D863,292.31,DA5812A7-8465-4501-AA4D-C51AAB54F7ED,39BAD0E9-1A70-4B66-A189-8E8F6287576E,4E0875F3-5CD7-4549-9071-17B3AEC4469C,43AF756B-9147-4495-ADBE-F36B27CCE002,0,0,0,1,0,0
3860,87F94498-B1AC-41CD-9D8E-2D2CEBE0C984,213.82,3288773A-CCEA-4655-BBC9-11537A51978A,,,,0,0,0,1,0,0
3861,8139E7F8-DC31-4FEF-88B5-7279506DB4B9,549.1,59EC8880-F1CA-4CBD-A2B0-13418685B38F,9F829299-74DC-4574-8CFC-DF8E3C9A8E18,,,0,0,0,1,0,0
3862,C4138024-FDAB-4E7F-A7B1-580C38601A12,99.92,F2B169C6-CC98-4177-8184-5FB010EB11A0,F099018D-7BC3-4014-8227-9EA5ADD75905,11FE1748-2A54-4E85-9256-A0EF3A498BA6,,0,0,1,0,0,0
3863,FF09750C-795E-4BB6-96CF-C2713FCDA7D0,29.62,,,,,0,0,1,0,0,0
3864,2EB6F9D0-D805-43BA-A15D-86C41A1CBAEE,61.85,,,,,0,0,1,0,0,0
3865,20AA8818-53E7-45B3-9DBA-D19633363BFC,85.88,,,,,0,0,1,0,0,0
3866,394F4186-31A6-4C82-8B48-D4187B3C545A,143.92,540A0BD0-CD44-44BC-85C8-764544127CA7,,,,0,0,0,1,0,0
3867,E59C99F8-8981-4DAC-9407-C6FDFFFAD296,350.24,07D07405-9FDD-4692-A545-239083CE32D1,078C4912-FC88-41AF-A057-6B264F5A368E,,,0,0,0,1,0,0
3868,B297EAF8-DCD2-4DB4-93C1-01E33109829A,15.81,21F57035-3741-4152-85B1-D436298FE466,,,,0,0,0,1,0,0
3869,522D6358-615A-452E-A1CE-821519AA31EC,23.37,BC993B28-477F-496D-AD23-167EA44CAEA7,,,,0,0,0,1,0,0
3870,5AC4CE79-5769-43DF-AF85-4D1AB69277E8,119.88,95694183-5EEC-464C-AAB5-781FEC2CFFBF,D131370E-F294-4B29-9AC3-9ECDC1D0FFCA,18E0CBD1-EFA5-4CB4-980C-82DBB4442538,,0,0,0,1,0,0
3871,9C8507AB-3E43-4EFF-871E-D5BA9A7ECD96,96.86,4A8C99ED-9CD8-4D38-A690-9D08FA9FFE66,,,,0,0,1,0,0,0
3872,E1BEAECF-24C9-4D0D-AADD-BADE13AD441B,115.23,B55F49F9-8984-4B24-8472-8AA9EE67C5F6,BB30C85C-A18C-4FA7-BFF5-BAB3315E54CA,E08DD388-F3C4-43A8-BDA1-932A5102EBE2,,0,0,0,1,0,0
3873,7AC470C1-C48E-49BA-971C-4412F0259758,99.14,25FABAD3-48E1-4E3C-B49B-B65D8ADF2C63,,,,0,0,1,0,0,0
3874,FB8A4701-86EF-4956-9FCC-6E853CE667DB,65.61,,,,,0,0,1,0,0,0
3875,8123777B-B39E-487A-A3D0-A48C4EA80B8C,95.5,,,,,0,0,1,0,0,0
3876,5BDA0265-B7F6-43C8-BEDC-5BD6A9F1C850,480.55,F5C2DFF5-96C2-4882-B9C1-1411EC5FC60E,4281B216-3836-4427-9605-7D65EDAE851B,4E7ED251-3F41-469D-BCDB-057A1B37DC27,E60D6267-7912-4A96-9712-138F31FCF8DA,0,0,1,0,0,0
3877,AE4076DB-649B-447E-B96E-733C37A4AE59,47.87,6BA503BE-7D7D-4407-89B0-16F08E862FB7,4D00D123-771F-4209-B61E-7D696C633994,7C2C0F43-688E-4020-ACDA-2256F59802C1,,0,0,1,0,0,0
3878,43CB5F46-D6D8-4F31-ABA1-541C04BBCA39,83.89,3879F122-D3D6-4220-BF4C-5656C638A9B2,DCDEFC72-6613-4710-928A-BF614003A002,7C7A02CA-39D3-4CE1-AD55-DF5EC1A1A995,,0,0,1,0,0,0
3879,AA390231-8C92-495F-91AC-E44DFDBA4594,71.82,,,,,0,0,1,0,0,0
3880,0C578E9E-D1A3-441F-8222-E4FAD3FB00EB,111.76,AC68CC40-361B-413A-BBD7-C127BB475916,9F285CBC-5E47-4A52-8179-7E219A53E68E,A68ADDBA-4495-4B66-929B-9C0F562659C5,,0,0,1,0,0,0
3881,3E1381B2-B94C-495E-82FF-CA3FD087B55D,150.41,A8105F6F-5D1A-4475-888E-27AE836BE8BF,B6975244-972C-47E9-9B8A-7861FC3C812D,3E97FB12-34FE-4C68-B2DB-27E996D46212,537871C7-99E0-495E-98F9-DDA5751EEF33,0,0,1,0,0,0
3882,AA74B7FC-FD0A-4C7F-9E9C-1D38734261ED,18.2,B68472C9-EA58-452E-90F2-C0B2BD35D727,,,,0,0,1,0,0,0
3883,024E60A5-7147-4808-8141-D31BC9668A8C,46.92,936AC248-BFBC-47F5-B5BC-B982548EB82E,,,,0,0,1,0,0,0
3884,59066961-CBF8-4110-8052-7F17FFB7069E,23.18,1B7C435A-8A59-4BD4-98C4-3CB43DF98DDA,,,,0,0,1,0,0,0
3885,C0CF22C4-B018-4317-AA61-CEEB5DD9BBBB,97.71,B7EDE13E-677A-4D72-BC70-47FB5EA57A6E,F5394D51-4457-4421-B4E9-AFE41B5D861E,,,0,0,1,0,0,0
3886,83286C2B-E3C9-4B40-BFE6-EE8D00E7F594,36.74,F7F9CAB8-6423-4090-8D48-B6D245961D81,,,,0,0,1,0,0,0
3887,2B8D176C-5015-47E2-B6E3-EFFD0C70AE52,91.08,41D75CF6-4901-4094-B4E9-508C4015E691,F0E53837-B45E-4743-8C7F-329D3313764F,EEB0C3C2-07D2-4B8B-B4B2-E999F231B6A8,E951FAAE-F08B-4031-A9B8-EB71FCAB4AC4,0,0,1,0,0,0
3888,0142174F-A32A-46A4-90DE-55F933B39CE0,19.31,,,,,0,0,1,0,0,0
3889,5D4D60AD-8D6A-4C00-A7B7-43415DF46A0D,8.19,,,,,0,0,0,1,0,0
3890,EAAF8163-ABE1-4D4D-8E9B-F93C94182BCF,147.98,,,,,0,0,1,0,0,0
3891,2D02627F-7052-4E9A-9946-DD373598D33C,8.19,,,,,0,0,1,0,0,0
3892,546A77D9-F81D-49EB-8314-84B5E9FB9BE1,17.63,692F6368-4794-4ABE-B911-C2AAC446DEFA,,,,0,0,1,0,0,0
3893,BB5C4632-CAE9-494C-9E25-DDADAF35073C,74.12,81DC7413-B02D-4F7E-ABF6-17323BB0BA62,,,,0,0,1,0,0,0
3894,50B4F4A7-03A7-46D2-ABA6-56A1810E10B6,91.12,CE54249C-E396-4BC5-9A0D-434212C533B0,43605A4B-12B6-4A1E-9AAC-2769DB6E5F5C,,,0,0,1,0,0,0
3895,63B08C91-C271-4C0F-839E-400B81009D12,50.66,A9B89E7C-788A-49CF-9F3E-8AEFD5391B73,,,,0,0,1,0,0,0
3896,9C16E6D4-2DB2-4644-8195-803071A6D0E1,211.57,81DC7413-B02D-4F7E-ABF6-17323BB0BA62,0F3A95EA-5438-4A00-8127-F5CD8FD8A5FD,43605A4B-12B6-4A1E-9AAC-2769DB6E5F5C,AE977493-FEF1-455F-84AC-5EB24BFB7233,0,0,1,0,0,0
3897,AD6D1C65-D09B-47F6-8287-711E7EBB7CF9,28.65,,,,,0,0,1,0,0,0
3898,B87A186D-36E2-4109-8848-06126C0D24F6,28.65,,,,,0,0,1,0,0,0
3899,0E7BC5F7-5832-4ECD-9A40-11A0FE6821AC,279.3,,,,,0,0,0,0,0,1
3900,62E321ED-077A-4BA9-809F-2C06DFBEDF66,300.34,,,,,0,0,0,0,0,1
3901,FEAD3692-72AB-4154-A9BA-A44542F3382B,348.46,,,,,0,0,0,0,0,1
3902,1AA55916-702A-47E7-BE96-6EF87CFE5485,206.55,,,,,1,1,0,0,0,0
3903,40546C93-AFF8-471B-A5C0-56B85175380C,92.33,,,,,1,1,0,0,0,0
3904,F6D41CA4-B6BF-4B2F-9DFF-4C5E0E6538B8,169.17,,,,,1,1,0,0,0,0
3905,A44AA20A-0882-4680-A45E-0E349F8DC79C,199.17,,,,,0,0,0,1,0,0
3906,AF01682F-B08C-4108-9094-55086AE6930B,146.29,,,,,0,0,0,1,0,0
3907,50E29CA2-0500-43ED-A1B7-89B03F8616D9,164.09,,,,,0,0,0,1,0,0
3908,AD8F3FEE-4EB3-4362-B4BE-44E8BC0CF71F,103.84,,,,,0,0,0,1,0,0
3909,1B08EF03-F63D-46A2-AA55-7C12E70DC781,122.46,,,,,0,0,0,1,0,0
3910,3C3C8639-ECDD-4576-9F5A-8846A0834B55,89.23,,,,,0,0,0,1,0,0
3911,5D4612AE-B4B6-4CFC-8A9A-6D74AC4C31B7,111.91,,,,,0,0,0,1,0,0
3912,7532B062-6E69-47E0-B76F-78CA7C12E4BC,223.46,,,,,0,0,0,1,0,0
3913,D67F4A55-F83F-427E-85B2-8DA244EE8C22,540.17,,,,,0,0,0,1,0,0
3914,1938F7AD-F453-428C-A2A1-75999414A926,278.67,,,,,0,0,0,1,0,0
3915,CCD624EF-BBBF-4C39-8D45-A0C0D770CC21,902.27,,,,,0,0,0,1,0,0
3916,F16F0D79-8865-4B36-8B98-116419979AFE,760.7,,,,,0,0,0,1,0,0
3917,93E46911-6C41-4521-992D-D987B03A3FA2,283.46,,,,,0,0,0,1,0,0
3918,0633880A-36D1-4B66-90C2-A1A6C747C06A,323.95,,,,,0,0,0,1,0,0
3919,19C88FB9-C380-419E-818A-7731CEECA5F3,403.61,,,,,0,0,0,1,0,0
3920,54F7C6AD-9711-4000-BE01-57BC0BDB93D3,761.68,,,,,0,0,0,1,0,0
3921,53ADF308-D779-4FD9-B1D2-7CCAD7FE7B19,183.22,,,,,0,0,1,0,0,0
3922,F265B674-7C6D-433C-BAA1-29D9DA25309F,60.64,,,,,0,0,1,0,0,0
3923,29633E17-3A7A-4966-87CC-09CFB42B9A20,108.25,1FF5B0CF-35F2-480D-8C72-721C66AB13EC,,,,0,0,0,1,0,0
3924,61AABF89-42B9-4854-AD78-367D58FD967B,143.48,,,,,0,0,0,1,0,0
3925,D987096E-FA5B-4836-BBD5-4D21099C8033,141.31,,,,,0,0,1,0,0,0
3926,E9717B30-7245-4D87-A7AF-E3D19A373097,164.81,,,,,0,0,0,1,0,0
3927,CE1CA7E4-317C-405A-B9C6-1C84C17E2FE4,232.8,,,,,0,0,0,1,0,0
3928,C03736E7-1BF4-4BDF-A6FD-663085EABFD4,281.99,,,,,0,0,0,1,0,0
3929,18462995-AA2B-4BE3-95D3-694CAAE36879,65.18,,,,,0,0,1,0,0,0
3930,0667B6A0-FACD-4354-8DC0-F7DC8E5BF493,369.35,CCA92FC9-65D8-495F-9075-528D58D631B9,A7C9F6E8-7294-4373-8EF3-E1676077F985,D04335C2-F9A5-47ED-A24D-D2C42B047418,,0,0,0,1,0,0
3931,00A3B571-C14C-4858-A2C9-26830649EA5F,680.05,C95B12AF-7B4F-4B32-9116-BB59315FAB2E,CE67C53A-CA55-474A-88E5-EF3C52A0C282,AE1301BE-955E-4057-BED3-231CDC0E6C88,AB999DE2-AD3A-4B6D-8998-AAA099356CCC,0,0,0,1,0,0
3932,9C24AECE-34A0-4BBA-BDDB-8E997AD5E539,155.55,2229B248-11FC-42A0-87D7-C8603A6380B3,18080455-001B-4974-BB25-F43C72D03953,2DAAC4E1-4B46-412A-AEC6-F5959681B35E,A4261FD8-DF07-40EF-AB41-0F992E231F13,0,0,0,1,0,0
3933,D3558A52-ABE7-495B-8A80-B815A6808A3B,58.17,E610A04C-CA35-4E7A-A111-C7058D1FDB44,D1E13F24-8A06-4670-9702-7AB104C57EBB,F3D32C0B-E19F-4B93-8B73-A6B6D629964F,,0,0,1,0,0,0
3934,58C9E5A3-0687-4F20-A53D-44E62B165043,48.93,BD8B68A7-6884-4D3B-82A5-7C76F43AAF45,A6F6B09A-7C7D-4AD0-B435-88672A0A4C61,EBFE49CD-D10F-4628-91A9-146B6AECFEA5,,0,0,1,0,0,0
3935,C5D410E8-7C52-492D-BDED-67D602A5817D,73.91,88997E93-9900-41C8-AD00-62FFB4EFB34D,A6F6B09A-7C7D-4AD0-B435-88672A0A4C61,841A03A4-DD1D-42A9-95C5-8D50C4914B9D,,0,0,1,0,0,0
3936,826C3BB8-81E7-4BEB-8570-F00B09981BDB,125.94,D189326E-4D99-453E-90D7-3FCF0DD979BA,FDA427C3-6654-4ED4-A5C1-C67D23BF1B9A,A6F6B09A-7C7D-4AD0-B435-88672A0A4C61,EBFE49CD-D10F-4628-91A9-146B6AECFEA5,0,0,1,0,0,0
3937,3807328C-5571-45DD-B7A6-B56897E1DCFE,76.9,A6F6B09A-7C7D-4AD0-B435-88672A0A4C61,FDA427C3-6654-4ED4-A5C1-C67D23BF1B9A,6098FB5E-68EB-4D3C-AF08-7011FA17B5E9,,0,0,1,0,0,0
3938,1C7513B2-BCE8-45F2-94EE-F8D41B5789FE,69.94,,,,,0,0,1,1,0,0
3939,0E6A79C0-5C81-4CCE-9797-3CC8F6B57236,29.99,,,,,0,0,0,0,0,1
3940,10406EAD-9173-4664-AB88-2DEA32443D7F,58.88,8ED3CA13-7DBC-4659-8E92-79106AD637A2,,,,0,0,1,0,0,0
3941,0910C07E-3EF9-4B48-B11A-FD810415A7A3,207.3,07E8FE35-77DB-42AC-869A-AE76526CCC65,,,,0,0,0,0,0,1
3942,F3337B80-09F5-428F-914F-F7532A0A7BF0,46.19,A932C218-B4C3-4061-A13D-DE97C4C298FA,,,,0,0,1,0,0,0
3943,8DBAE455-39AE-4736-9817-56253B7DC421,79.06,,,,,0,1,0,1,0,0
3944,0D58AD60-24D4-4905-89F3-46E5206CAD16,224.65,,,,,0,1,0,1,0,0
3945,34AD5703-DBCF-4371-954B-154F7AAF42F0,172.62,,,,,0,0,1,0,0,0
3946,8C0D319C-1A5D-4FB7-84A8-2990B225167E,138.56,,,,,0,0,1,0,0,0
3947,D1D69FE9-D92A-4A97-AC7C-D285676D5E98,89.23,,,,,0,0,1,0,0,0
3948,0F2759A0-6CEF-4C41-A035-B2DB0D32291A,111.91,,,,,0,0,1,0,0,0
3949,F9E7A6C1-3F8B-4664-9E65-C01C8A93192D,98.31,,,,,0,0,1,0,0,0
3950,9C1B4EB4-441B-4EF4-9913-64CA49F189B9,278.86,010D5E39-B991-45B8-97DE-43990F07A6DF,9498F4F1-2CD4-472F-84A9-3B7259B47108,23297BE8-228A-4072-8C61-CC7FEE7455E8,C31D6228-132D-4177-8488-D60EF78D3DD7,0,0,1,0,1,0
3951,B629401B-31C4-4996-BD8D-2F433277B732,93.67,C4954941-689B-4DC4-AC77-088920143FAA,C53E64DD-F15E-4947-9B7F-03925E16B813,7EEA8138-C387-43C3-8A86-95A146886239,A6A79AB8-7C27-4878-99B6-C5F71ABBF89B,0,0,1,0,0,0
3952,EC3A4387-9A95-42EB-9136-FD90BDBD449F,231.96,98DB9003-C521-4B2E-B25D-DD7517E291C4,8074294D-4E45-4B67-A0A1-64D4F0AAE9EB,C9DEB396-0ADF-499D-9338-274684575617,FB76D5D1-E6B4-4138-B5B0-33A36FF6B75C,0,0,1,0,0,0
3953,260D30BB-8FAD-427C-B048-6F46CD12CF84,137.49,,,,,0,0,0,1,0,0
3954,D25ADA63-674D-45EE-882B-44FF97548D1D,209.02,,,,,0,0,0,1,0,0
3955,0782AECB-9E27-411E-B0ED-9EB92A6A3775,125.3,,,,,0,0,0,1,0,0
3956,E71C9E27-D6BD-486D-9741-AA02E7F12287,122.46,,,,,0,0,1,0,0,0
3957,3A912863-7593-4707-8D0C-B97E06E1226C,103.84,,,,,0,0,1,0,0,0
3958,6DB89B0F-C85B-448C-8E97-89391BEE58F7,75.31,,,,,0,0,1,0,0,0
3959,49A04CB8-985D-4478-8BCD-AF41FA8C6DCE,75.31,,,,,0,0,1,0,0,0
3960,3110F047-E1B1-4098-8B89-3AF1CAAA16DB,75.31,,,,,0,0,1,0,0,0
3961,3F77D33C-6D33-403F-9615-C176BD387180,508.39,60DDD36D-C79A-4F99-911F-31394D111C85,F425E45B-5305-4C39-872D-E2370943A358,ABB155C4-9952-46BE-8AD8-B87915A9052F,43E437BE-0A72-405C-A740-0023D4D231EA,0,0,0,1,0,0
3962,647F298F-9BEF-4933-995F-DF98EFEE8255,191.76,D017D367-F202-4DE2-9BF5-D6034C698F75,,,,0,0,0,1,0,0
3963,CC7D7463-57FE-4D92-86E6-EF694DB625AC,397.47,6487AD6D-35EF-4E21-BFF6-30D91100EAE3,93D4BE49-5E9B-4E93-9C3A-F8E2379F0DF8,19AEBEBF-15C6-4449-8A03-93CBB275A5E8,,0,0,0,1,0,0
3964,10484A6C-A434-4F2C-84C1-6EDA203CE3ED,179.29,979E2B01-F08A-4CE6-96C5-5E0C33C45C8C,,,,0,0,0,1,0,0
3965,6B49E2EB-2175-486E-B499-CA4C7DE503C6,130.55,FFCD0109-A0E0-483D-B72A-D8FBBCF33C03,C28FF005-6160-4E61-8645-85CC997CAECF,77028297-E8E4-42CE-98CF-ED754F9B16DF,,0,0,1,0,0,0
3966,DAFC2CF2-CB70-4064-A973-F1D6A8E75A6E,132.03,A9F721CF-B2E4-4B46-BC7C-42AC3C43727F,A7D500CC-FE58-44BE-81A9-DCAE1EECCF37,,,0,0,1,0,0,0
3967,850FD855-D477-4B7E-BDF5-9D1126C34D16,250.34,92DA4193-8F08-45E2-9DDF-53FC9AE4F295,16375C38-8496-4EE9-89ED-1C2409E8A773,,,0,0,1,0,0,0
3968,763F618E-7099-4221-855D-B56637F645DA,132.3,A8F3F36D-CA4C-4BBF-B252-39C818571F2B,,,,0,0,1,0,0,0
3969,177B6499-EA50-4409-B10F-46A4E785CAFA,37.25,95694183-5EEC-464C-AAB5-781FEC2CFFBF,,,,0,0,1,0,0,0
3970,48D0DE8F-AE83-472C-93E6-DF43DDC968EF,59.65,8A1545CE-28A8-48D7-9DC1-EE49AB2ABF7F,DC2D1331-37DB-40E4-8318-9B777FCF9932,,,0,0,1,0,0,0
3971,E77F3A6D-6014-4E67-8412-6EC1760F599B,121.94,EFBABC5D-AA14-413F-9841-0FE25E0371F5,B7EDE13E-677A-4D72-BC70-47FB5EA57A6E,F0F19F35-C8F8-4658-A037-52CC4783B7EE,,0,0,1,0,0,0
3972,3D43ACFD-A9F2-4F64-ADED-EE92D96C05D3,80.14,5F9CF4CD-68F8-4A9F-A2FA-85BD7DD18ADB,431063BD-B0F9-4905-8076-7337D889B9F3,9C15B345-D7F2-403B-8C5D-5530909BAEE1,AD901712-68CE-4841-8301-FB5BF659F841,0,0,1,0,0,0
3973,20118879-FC2B-4F0A-8FBA-941FFB4F9C88,87.39,A19E88CD-BDAB-4A06-993E-3A565E01041F,8C243405-A2FE-4F30-907A-00701CE90184,52BFF59D-DD51-4AA9-B922-A4E98A9C620F,293F5559-E210-4F98-845E-186A12BF8F28,0,0,1,0,0,0
3974,2E68737A-3F40-48D8-AD2A-005A59D9CF80,76.92,33E98F53-21FE-492D-8326-0462E190681C,EA51F1D6-FCAB-4359-9C12-A54AA9210948,99D0182A-82F4-4150-BA0C-8033EE47B7CD,2C559A97-1528-4EFA-91E3-CA6A833E3207,0,0,1,0,0,0
3975,8DA22571-8BDE-4EFC-B240-C3C0C4E90BD7,64.55,DA54B807-9C05-42E7-9B19-1DCA3675E3EF,,,,0,0,1,0,0,0
3976,EA9A5947-636A-4739-B4A9-AF0CCD2BB227,108.77,6BA503BE-7D7D-4407-89B0-16F08E862FB7,5F9CF4CD-68F8-4A9F-A2FA-85BD7DD18ADB,,,0,0,1,0,0,0
3977,DB5556A4-B217-4EAD-A4F8-E68DA2A46480,78.99,DA31A855-F3D8-482B-948D-21C408D8CCDE,1A0EFF05-E4B3-429A-8415-45E85E957975,,,0,0,1,0,0,0
3978,1C335F35-A781-4771-AA08-87639B6D9FE3,120.92,,,,,0,0,1,0,0,0
3979,003D9E41-7C63-41A0-B05B-DDE5839E4493,225.75,,,,,0,0,1,0,0,0
3980,A74EB4ED-1837-48CA-B76B-D51E64031CF3,368.68,,,,,0,0,1,1,0,0
3981,7A7C6C9D-D850-4270-B8B7-3C98AA8A851D,301.44,,,,,0,0,1,1,0,0
3982,71D0E08A-D381-4FE4-8B19-A0E079A844A7,289.58,,,,,0,0,1,1,0,0
3983,109B49FD-C152-4BFC-9309-D0676A4440E1,67.99,,,,,0,0,1,0,0,0
3984,6DAC6A7F-8BF7-472F-8A2B-0F7A60450E4A,128.54,,,,,0,0,1,1,0,0
3985,FB3D429C-5A54-438B-A605-9BB475ECFA67,149.57,,,,,0,0,0,1,0,0
3986,A6E67D23-7954-48C1-AE00-4BB3646D2436,277.48,,,,,0,0,1,0,0,0
3987,975EE38D-488B-4396-BB8F-6C0B12BA01B7,45.11,,,,,0,0,1,0,0,0
3988,F99883D6-4E06-4000-A4AE-CDA3AA5B5BFE,166.78,,,,,0,0,1,0,0,0
