X,Y,OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,CRSOUT,CRSOUT_TYP,CRSIN,DIRTURN,SPEEDLIMIT,SPLIM_UOM,REFPT_ID,REFPT_CL,NAVSYS_ID,STRUCTURES,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-73.322047222,41.176211111,255,13E0CB0A-DB87-4167-92A8-EDE190267B9B,1,MUZIK INT*CT*K6,41-10-34.360N,073-19-19.370W,288,TT,288,L,,,97740D2B-46A1-4A65-B580-012FF715919A,1,1EEA563E-77D5-4854-982B-58560F647E42,ENROUTE LOW,0,0,1,0,0,0
-71.074144444,41.2067750000001,256,CB47D065-15C9-44C1-871B-FB32E2043E00,1,NEWBE INT*RI*K6,41-12-24.390N,071-04-26.920W,280,RAD,100,R,,,831C4268-347C-4782-8897-9DB81D2185D4,1,3B9C44FD-5159-48A0-AC87-B5E90921174F,ENROUTE LOW|STAR,0,0,1,0,0,0
-122.978156944,45.3532283330001,257,F8D79744-1EFF-4E77-A1DC-8926C0AF3016,2,NEWBERG VOR/DME*OR,,,183,RAD,3,L,,,2C4515FC-510A-46D0-A8AB-C650AA31CA7F,0,2C4515FC-510A-46D0-A8AB-C650AA31CA7F,ENROUTE LOW|IAP|SID,0,0,1,0,0,0
-85.6758775,37.6318113890001,258,064C5EBD-2F7C-459D-93A2-BE62DFDB8751,2,NEW HOPE VOR/DME*KY,,,222,RAD,42,L,,,D6081D3D-E0EA-41E6-88AF-5DE9E2849942,0,D6081D3D-E0EA-41E6-88AF-5DE9E2849942,ENROUTE LOW,0,0,1,0,0,0
-92.983244444,31.5112,259,FB9A7103-B1F1-425F-97C7-60CCCF2302AD,1,NUBOY INT*LA*K4,31-30-40.320N,092-58-59.680W,299,RAD,119,L,,,72450989-DE75-4411-9075-B1AD4B3EC12E,1,1510CFDE-2AF8-43A2-8448-2C4A2F0B6966,ENROUTE LOW,0,0,1,0,0,0
-79.7254833329999,33.9956333330001,260,54A7C8D4-87BD-4B47-A951-6386ABF07280,1,NUTAL INT*SC*K7,33-59-44.280N,079-43-31.740W,197,RAD,17,R,,,00BD8DB2-4D3B-434C-9C05-D5F2DF61553E,1,DF82694C-FCCC-4AC5-9F6D-67CB1EEF85C6,ENROUTE LOW,0,0,1,0,0,0
-73.9870722219999,41.1247805560001,261,316B46A9-7EAF-4DF2-9747-46EF0411B474,1,NYACK INT*NY*K6,41-07-29.210N,073-59-13.460W,255,RAD,255,R,,,1380BAED-7867-4070-B615-210818C10160,1,7D36D0F0-FE5C-42E5-A86D-D6311ED80EC7,ENROUTE LOW,0,0,1,0,0,0
-100.144619444,32.4045055560001,262,0BD70E7F-3773-48CD-9D1A-791D06F44C33,1,NOLAN INT*TX*K4,32-24-16.220N,100-08-40.630W,242,RAD,62,R,,,4A47950A-D8B1-48E6-AB47-37800FBBF70E,1,40C8E1B9-C150-47A9-B584-5EEE27B21DE7,ENROUTE LOW,0,0,1,0,0,0
-81.042766667,35.576386111,263,48B11924-232E-4608-9146-B67198D33600,1,NYBLK WP*NC*K7,35-34-34.990N,081-02-33.960W,238,OTHER,58,L,,,302AE2FF-C533-4610-85C3-C780072CE0C6,1,,ENROUTE HIGH,0,0,0,1,0,0
-98.6869275,42.4704988890001,264,7A75558C-BA2B-4359-A7AF-F764E78D6188,3,O'NEILL VORTAC*NE,,,76,RAD,256,R,,,2EF8025F-2776-4527-AE36-D8473000C66A,0,2EF8025F-2776-4527-AE36-D8473000C66A,ENROUTE HIGH,0,0,0,1,0,0
-85.1701416669999,31.106538889,265,46F869D6-4732-4B7B-9BAB-8EEE710E22CC,2,OALDY INT*AL*K7,31-06-23.540N,085-10-12.510W,126,RAD,306,R,,,91B21A39-0E14-49AB-820D-BD630D075DF4,1,523937D1-97DA-4C69-929D-B1EF1E6F0DA7,ENROUTE LOW,0,0,1,0,0,0
-116.584222222,34.2645694440001,266,0E23CD59-24B0-41E6-9AA4-2F994F78D4D3,2,OKACO INT*CA*K2,34-15-52.450N,116-35-03.200W,329,RAD,149,L,,,2D4F36F9-1284-4B8B-83BD-4FB025B2E9A6,1,BD2328B2-E791-4DE8-A265-DFA5932FF0D9,ENROUTE LOW,0,0,1,0,0,0
-78.924938889,36.824722222,267,AB74FD2F-0402-427E-AFC2-20A389CC6A04,1,OMENS WP*VA*K6,36-49-29.000N,078-55-29.780W,239,OTHER,59,L,,,3DF173FA-C7A4-4D6E-BD47-F1169BFEC93D,1,,ENROUTE HIGH,0,0,0,1,0,0
-122.664247222,46.6358500000001,268,8E0592D6-183D-474F-B549-EADA3641E71D,1,ONALS INT*WA*K1,46-38-09.060N,122-39-51.290W,178,RAD,358,R,,,0CBF90CA-8653-4F04-B4D1-1DE2973440ED,1,60DE34F9-A9A0-4195-8AF9-11593F2CD158,ENROUTE LOW,0,0,1,0,0,0
-158.237355556,20.938938889,269,079D880D-185F-4ABA-9D83-22C643F48D56,1,OPACA INT*HI*PH,20-56-20.180N,158-14-14.480W,207,RAD,27,L,,,3EA37AC3-2A08-4616-8E40-4504BBD88AAB,1,D09308BD-7D2F-4C6D-BA18-FF52BFE89735,ENROUTE LOW|STAR,0,0,0,0,0,1
-156.193,20.944058333,270,28286846-8D83-44B3-BADA-532A153984F5,1,OPANA INT*HI*PH,20-56-38.610N,156-11-34.800W,69,RAD,249,L,,,F4C3C7E5-1D19-4650-A71E-5B57833808CA,1,39ED4D50-B056-401A-BE47-3FC352C5B8D3,ENROUTE LOW,0,0,0,0,0,1
-122.901833333,46.9716388890001,271,251E5F84-9D90-47B6-9C42-47A9B2E95EDE,2,OLYMPIA VORTAC*WA,,,151,RAD,331,L,,,D638B058-F76D-4D6B-9618-87EBB64BF04D,0,D638B058-F76D-4D6B-9618-87EBB64BF04D,ENROUTE LOW|IAP|STAR,0,0,1,0,0,0
-150.796025,60.371438889,272,449EF01D-DA51-4220-BF1A-D00D9EA16001,1,ORAIL INT*AK*PA,60-22-17.180N,150-47-45.690W,11,RAD,11,R,,,973CC71B-E332-4223-A854-DABB8A1DEF32,1,043B4195-AB50-4B40-A68D-85CC10542820,AREA|ENROUTE LOW,1,0,0,0,0,0
-84.807963889,40.7524638890001,273,D8DEB805-9E9F-4E76-9CBF-24B8AA16E0E2,1,OSBER INT*IN*K5,40-45-08.870N,084-48-28.670W,134,RAD,314,L,,,6D768114-40B5-4199-A29F-028CF37A9AC4,1,848846DF-3817-4D6E-8F46-7FDF5405CD64,ENROUTE LOW|IAP|MILITARY IAP,0,0,1,0,0,0
-89.193925,41.3447861110001,274,EE02E712-5C5D-4836-9A7E-EE64D9D3A30C,1,OWENA INT*IL*K5,41-20-41.230N,089-11-38.130W,58,RAD,58,R,,,AD475E47-BFE8-4FA1-A13F-2E322F26B415,1,072FAD6E-6156-485F-9D4E-405B3E741A6D,ENROUTE LOW,0,0,1,0,0,0
-90.196983333,30.470891667,275,684E1CCA-8508-4647-9F57-EB757D89D5CA,1,OYSTY INT*LA*K4,30-28-15.210N,090-11-49.140W,173,RAD,173,R,,,39A11319-CB15-4BF7-92FB-A5048A223203,1,5F0BC62F-E1BB-4F2D-9EEB-15BAD67C3945,ENROUTE LOW,0,0,1,0,0,0
-79.108583333,26.354008333,276,A86CDAF9-325A-4A9E-86C4-D1C5711A174B,1,PADUS INT*BAHAMAS*K7,26-21-14.430N,079-06-30.900W,245,RAD,65,R,,,7BFB216A-61AD-47F6-BFC2-070917E4D121,1,612C9D2A-60DB-428D-AB73-EC7CA97BAE47,ENROUTE LOW,0,0,1,0,0,0
-116.429782222,33.870015,277,3212B8B9-40B4-408B-8E92-D2648CF8B29D,1,PALM SPRINGS VORTAC*CA,,,124,RAD,304,R,,,BD2328B2-E791-4DE8-A265-DFA5932FF0D9,0,BD2328B2-E791-4DE8-A265-DFA5932FF0D9,ENROUTE LOW|SID,0,0,1,0,0,0
-111.412544444,33.635516667,278,2DB864EC-6FA6-480B-A193-2A40B3F25B65,1,PEAKS INT*AZ*K2,33-38-07.860N,111-24-45.160W,54,RAD,234,R,,,89AF6F1F-9F49-49B6-9267-9AAD63C30F0A,1,3290B6B3-72FF-4F38-AC42-0B9C51AD61B9,ENROUTE LOW,0,0,1,0,1,0
-91.4404749999999,30.670391667,279,6881989C-15DE-4633-9969-6B7FB86EA4A3,1,PEBBY INT*LA*K4,30-40-13.410N,091-26-25.710W,299,RAD,119,R,,,C3C1FF1F-2438-4236-9128-45A8B233539D,1,1510CFDE-2AF8-43A2-8448-2C4A2F0B6966,ENROUTE HIGH,0,0,0,1,0,0
-92.9239916669999,29.623022222,280,850DBA61-2C84-4F1A-A064-A48E04F539BB,1,PEKON INT*LA*K4,29-37-22.880N,092-55-26.370W,93,RAD,273,R,,,5938A001-BC99-4434-8434-8901D91CF2D4,1,A3CCC721-C70B-4884-AFE5-3BA6B5A76F8F,ENROUTE HIGH,0,0,0,1,0,0
-83.523975,36.019388889,281,E6BED9FB-36DA-4850-B028-069008303359,1,PENCE INT*TN*K7,36-01-09.800N,083-31-26.310W,72,RAD,252,R,,,9BD7CBF2-34B3-4E21-BAB6-4F57E1A38079,1,7628E730-F259-4F03-BDB6-0A3211779D1D,ENROUTE LOW|IAP,0,0,1,0,0,0
-116.068308333,44.5905777780001,282,4BCC14DF-44E8-4A59-890A-D589BF37B444,1,PEPUC INT*ID*K1,44-35-26.080N,116-04-05.910W,132,RAD,312,L,,,AED1D412-E3D9-4E31-AECF-7F80F9A16957,1,5BDC3708-AD3E-4FCD-A2B4-EA9F61E9FE18,ENROUTE LOW,0,0,1,0,0,0
-95.4482902779999,33.5423786110001,283,6E613E03-2F64-4043-9294-7F23D27EA6E0,1,PARIS VOR/DME*TX,,,84,RAD,264,R,,,47FF8B5F-2D8E-4093-A4CD-0E5F0FFAC658,0,47FF8B5F-2D8E-4093-A4CD-0E5F0FFAC658,ENROUTE LOW,0,0,1,0,0,0
-73.1245,40.841022222,284,9F0619CB-9107-4AF4-8146-CB5C1C4F37EB,1,PAZTA INT*NY*K6,40-50-27.680N,073-07-28.200W,82,RAD,262,R,,,E9B20168-DC60-405B-B332-E62F51455AC8,1,7C2E8012-8FAF-45B6-9A00-0A3E28E53532,ENROUTE LOW|IAP,0,0,1,0,0,0
-78.571158333,36.4458138890001,285,85458726-891E-4390-A41E-015BCE3E3C41,1,PEETT WP*NC*K7,36-26-44.930N,078-34-16.170W,245,OTHER,65,R,,,783A610E-0E8C-4E47-8B17-B180C260BBD2,1,,ENROUTE HIGH,0,0,0,1,0,0
-120.656466667,35.3129138890001,286,BB9FBC9C-CFFC-4B9A-8933-FAC8DEFE4F47,1,PEGRS INT*CA*K2,35-18-46.490N,120-39-23.280W,304,RAD,304,R,,,7B280B6F-4DAA-40CF-A07D-E8C2F63426F2,1,818298A0-D968-4DBB-BFA6-60F2E4FE48D2,CONTROLLER|ENROUTE HIGH,0,0,0,1,0,0
-122.106341667,36.7125083330001,287,1087372A-EB02-4D1B-A5FB-18EFA900F0B8,1,PENNI INT*CA*K2,36-42-45.030N,122-06-22.830W,309,RAD,309,L,,,8B01C9CF-E987-4A30-8C11-F08945CB1F3C,1,5B5A5F4B-5B8B-4B8F-81E7-5A630F3202D4,ENROUTE LOW,0,0,1,0,0,0
-80.174822222,38.6613444440001,288,C9670CFC-82ED-44A7-B42F-DEA99DD2FACC,1,PERKS INT*WV*K6,13-26-7.490S,128-11-40.480E,79,RAD,259,R,,,05B3D081-BEA9-40BD-9798-76D964143392,1,C1624E91-F349-453B-AFF3-398AD10162DB,ENROUTE HIGH,0,0,0,1,0,0
-81.615769444,37.6444777780001,289,57C55AB7-BD16-4757-B7CB-C93259387F65,1,PINEE INT*WV*K6,37-38-40.120N,081-36-56.770W,173,RAD,353,R,,,4FBC1FBD-308E-4545-93F7-6E2240CA41C2,1,C1624E91-F349-453B-AFF3-398AD10162DB,ENROUTE LOW,0,0,1,0,0,0
-116.738788889,34.094472222,290,C2F984F6-4BAA-415B-9749-F9EAA7BFD2B5,1,PIONE INT*CA*K2,34-40-16.960N,134-00-54.470E,68,RAD,248,L,,,CC30FA59-2696-4B5E-979A-8E156264FC6C,1,BBEEF1DD-924C-4DB3-A37B-8FA2528F8AD2,ENROUTE HIGH,0,0,0,1,0,0
-122.120730556,48.5951055560001,291,17A9F238-4844-4862-8974-EFBB9EF5F0CD,1,PIZZE INT*WA*K1,48-35-42.380N,122-07-14.630W,104,RAD,284,L,,,959E52FE-A395-48B6-872A-96497C6D92C8,1,E87FA4FD-384F-49AA-B14F-9535063933DD,ENROUTE HIGH|ENROUTE LOW,0,1,1,1,0,0
-88.733509167,40.8212005560001,292,C3AC8C15-F476-4F4A-ABA0-840DE2EC29C8,3,PONTIAC VOR/DME*IL,,,214,RAD,34,L,,,3815856A-CE1D-4870-990A-BCAB2DD2C736,0,3815856A-CE1D-4870-990A-BCAB2DD2C736,ENROUTE HIGH|STAR,0,0,0,1,0,0
-117.294825,46.3625527780001,293,74250AF7-5949-4243-89B5-49B12A131017,1,POTOR INT*WA*K1,46-21-45.190N,117-17-41.370W,246,RAD,66,L,,,34BE22F1-BB08-4579-A55A-8AF0F56B46DD,1,DAD04B84-727E-47A1-B92F-D31DE8F09133,ENROUTE LOW,0,0,1,0,0,0
-83.609197222,40.5404694440001,294,D7C0D4A6-34D6-47E3-B178-10D2F0B14BA0,1,PROTN INT*OH*K5,40-32-25.690N,083-36-33.110W,58,RAD,58,R,,,45FB19D3-0F77-4BC5-BBEC-A9701D94F7BD,1,DD1197CB-7DE1-4B80-BC64-E9EE0F9ADCBA,ENROUTE HIGH,0,0,0,1,0,0
-73.999755556,40.6297916670001,295,9FD014AD-8747-4554-AA39-CC928DDD905A,1,PROUD INT*NY*K6,40-37-47.250N,073-59-59.120W,225,RAD,45,L,210,KT,64878EBC-D339-4FC0-A3B6-F1FD7AA1E0B2,1,5319D352-B1EE-41BC-9324-0B5E8841C09F,ENROUTE LOW|IAP|STAR,0,0,1,0,0,0
-93.595619444,34.040586111,296,C768B58C-AE7E-4387-8968-1EF91AAC9D9A,1,PIKES INT*AR*K4,34-02-26.110N,093-35-44.230W,30,RAD,30,R,,,4820F16F-3F72-44AB-8027-4DF383226BD4,1,1AAA8A2F-9844-44D5-B0D3-181BAA8E3912,ENROUTE LOW,0,0,1,0,0,0
-112.313188889,41.821852778,297,2202441E-41A4-4DF2-A717-B908ADABEB72,1,PIMIE INT*UT*K2,41-49-18.670N,112-18-47.480W,148,RAD,148,R,,,85D18467-DD31-4869-9213-12BFF67ED853,1,E50C7950-6502-438D-A3D2-51F747F5EFBA,ENROUTE LOW,0,0,1,0,0,0
-100.134444444,29.029166667,298,C152950D-D364-490A-AE92-4FB10ECAAF58,1,PIPPI WP*TX*K4,29-01-45.000N,100-08-04.000W,45,OTHER,225,R,,,D987C9D0-5B21-45A0-9EF1-0C7FE892A190,1,,ENROUTE HIGH,0,0,0,1,0,0
-122.863352778,37.2576500000001,299,490ED315-2D65-460D-90DE-A4D813A531E2,1,PIRAT INT*OP*P,37-15-27.540N,122-51-48.070W,237,RAD,57,L,,,24047263-2AF9-43FA-A60F-7463E9145355,1,866882A5-9D4E-4ABE-B22D-3B619A962ECC,ENROUTE HIGH|ENROUTE LOW,0,0,1,1,0,0
-156.601486111,21.2117500000001,300,508BDD31-9AA9-4EC2-958D-4E82E6CBB6C4,1,PLUMB INT*HI*PH,21-12-42.300N,156-36-05.350W,320,RAD,140,L,,,254E5A97-B097-4712-BA9F-E7E71DBE42D9,1,39ED4D50-B056-401A-BE47-3FC352C5B8D3,ENROUTE LOW,0,0,0,0,0,1
-85.501433333,30.9732111110001,301,1B731DD0-9E62-4FC3-A5E5-0693AF00165D,2,POPER INT*FL*K7,30-58-23.560N,085-30-05.160W,189,RAD,9,L,,,65AE26E4-3710-4494-AEED-B30873E7CD40,1,523937D1-97DA-4C69-929D-B1EF1E6F0DA7,ENROUTE LOW,0,0,1,0,0,0
-98.7242805559999,31.166697222,302,7A4B5083-EC86-4887-98FC-E7B44205E8AF,1,POPPS INT*TX*K4,31-10-00.110N,098-43-27.410W,263,RAD,83,R,,,D57E0A03-F4D7-4C6D-9A1B-FA5E527BAB61,1,4C7046C2-B051-4080-A5C1-CB0AAB96B44F,ENROUTE HIGH,0,0,0,1,0,0
-114.315038889,43.206430556,303,7ADD050D-3030-4451-83D0-04981250201F,1,PRESN WP*ID*K1,43-12-23.150N,114-18-54.140W,190,OTHER,10,R,,,3D9542A0-6445-4802-969B-AF362444F4CD,1,,ENROUTE LOW|IAP|SPECIAL IAP,0,0,1,0,0,0
-86.10481,42.4660369440001,304,8D5AF6A7-C899-42E7-A713-E062F44CF81B,1,PULLMAN VOR/DME*MI,,,73,RAD,253,R,,,271155E3-4F13-4CD9-BE68-E52EFEF5ABD1,0,271155E3-4F13-4CD9-BE68-E52EFEF5ABD1,ENROUTE HIGH,0,0,0,1,0,0
-99.175736111,29.3634777780001,305,89BC133D-DF54-4B41-BF89-BA8DD55FD5BE,1,QFOOT INT*TX*K4,29-21-48.520N,099-10-32.650W,238,RAD,58,R,,,D0CC37EE-BCE5-407C-B3F7-E16D3101EEE1,1,09DDCC05-DE7B-4773-9DAF-3396E9D8DA89,ENROUTE HIGH,0,0,0,1,0,0
-81.653125,42.2327222220001,306,A28B6C07-5AB7-4B8D-A6F0-EC62B0F0C9D6,1,RACHL WP*CANADA*CY,42-13-57.800N,081-39-11.250W,279,OTHER,99,R,,,287FCF27-E605-4984-A276-2B716B4F4318,1,,ENROUTE HIGH,0,0,0,1,0,0
-117.399736111,32.9510722220001,307,AB7AB9A2-9B77-4B3A-B035-E88BC6A0E501,1,REDIN INT*CA*K2,32-57-03.860N,117-23-59.050W,304,RAD,124,L,,,C321B9D1-04C1-42D1-88E2-A7ADA48E6C8D,1,A7B9903B-F4E2-44C9-A74F-07FD47B9AFD5,ENROUTE LOW|IAP|MILITARY IAP,0,0,1,0,0,0
-96.558563889,37.567327778,308,E0370058-8857-4D39-85A4-571F560A1D8D,1,REDMN INT*KS*K3,37-34-02.380N,096-33-30.830W,95,RAD,275,R,,,7041CF14-E68C-402F-B79A-B01935FA36E2,1,D1B9CDF8-29F5-484D-A062-0FF05968A717,ENROUTE HIGH|ENROUTE LOW,0,0,1,1,0,0
-89.372991667,40.0769861110001,309,D60E215E-9A1F-4474-92B3-05A32A7032D7,1,RAILS INT*IL*K5,40-04-37.150N,089-22-22.770W,46,RAD,226,R,,,C4925BD3-A477-4BE4-BB2C-B3F61564F8C6,1,78BFBFE7-EF44-49BF-958C-53240C17DF92,ENROUTE LOW,0,0,1,0,0,0
-123.243327778,37.167755556,310,E2FA76C4-E2EB-49AA-A3D4-25F42860B3B4,1,RAINS INT*OP*P,37-10-03.920N,123-14-35.980W,219,RAD,39,R,,,8B6C81BC-8F6D-4816-A45F-A6A8900FBC44,1,EF68E346-E1A9-4C49-B3A9-6D884ED4F7E2,ENROUTE HIGH|ENROUTE LOW,0,0,1,1,0,0
-98.2356,38.0176250000001,311,9A1B55E0-21F9-43DF-A6A3-38AEAD522A91,1,RASCL INT*KS*K3,38-01-03.450N,098-14-08.160W,291,RAD,111,R,,,2E1C6AA6-DE23-403C-9721-F85440599873,1,D1B9CDF8-29F5-484D-A062-0FF05968A717,ENROUTE HIGH,0,0,1,1,0,0
-108.098899167,36.748392778,312,98430C4B-FE94-44E1-B8DB-23D397311126,1,RATTLESNAKE VORTAC*NM,,,72,RAD,252,L,,,6E8F1ED6-C82D-44D3-B475-20C388A624F0,0,6E8F1ED6-C82D-44D3-B475-20C388A624F0,ENROUTE HIGH|ENROUTE LOW|IAP|SID,0,0,1,1,0,0
-80.396833333,38.816238889,313,C069E2D8-1B5C-4A4C-B657-FC1B75A7B676,1,REACH INT*WV*K6,38-48-58.460N,080-23-48.600W,254,RAD,74,L,,,D273820A-9A76-4C7C-B25E-6326201D51EF,1,1BD276F9-1E9B-442D-A9AD-11960908BBB3,ENROUTE LOW,0,0,1,0,0,0
-112.065697222,40.062044444,314,836A8ACC-6000-4069-B6C9-51F64B83F187,1,REEKA INT*UT*K2,40-03-43.360N,112-03-56.510W,188,RAD,8,R,,,B8BDC4CA-C3C4-4A99-BFC3-23224CB578DC,1,1C221DD8-061D-445F-A914-641C45B72BC0,ENROUTE LOW,0,0,1,0,0,0
-113.638386111,36.070038889,315,32E3D04D-C2A7-4774-8FD4-F772DF6079CC,1,RENTT INT*AZ*K2,36-04-12.140N,113-38-18.190W,75,RAD,255,L,,,CF9FC247-C03D-459B-86D7-6117012AA050,1,0E8BF5FC-1643-42AF-918B-CB35FAF9DF40,ENROUTE HIGH,0,0,0,1,0,0
-83.1504277779999,39.226444444,316,9B95F806-6FA8-4E7A-B476-E6B017D8BABB,1,RGERS INT*OH*K5,39-13-35.200N,083-09-01.540W,61,RAD,61,R,,,CED59E09-A9D8-455D-9C64-51A04CD5305E,1,7A11ADEC-99A6-40FE-AA8B-FE20A458CFBF,ENROUTE HIGH,0,0,0,1,0,0
-79.3790361109999,38.2550666670001,317,D2ACF036-4912-4DFE-8964-07B6828A2214,1,RHODE INT*VA*K6,38-15-18.240N,079-22-44.530W,259,RAD,79,L,,,01933F63-BFFF-441B-A122-15D99C2DD960,1,15850C41-04E7-452B-8DB3-1DEBA0A64F97,ENROUTE HIGH,0,0,0,1,0,0
-110.871175,36.2053083330001,318,910C1B6E-CC9F-480A-8050-6CA070F7B262,1,RHYSS INT*AZ*K2,36-12-19.110N,110-52-16.230W,60,RAD,240,L,,,B65626F3-E846-4AD9-9715-B78D2CAAE486,1,7BC24EB5-21AA-4C45-9F7F-05DF2D33C04F,ENROUTE HIGH,0,0,0,1,0,0
-109.763058333,39.4479027780001,319,5CF70BF9-39F8-4EF6-B7D3-14596EE99AF0,1,RIFMN INT*UT*K2,39-26-52.450N,109-45-47.010W,283,RAD,283,R,,,EE341CF3-5BED-4058-8242-15C5996D7422,1,0F593723-A2BA-4C9B-941C-CF2F530DC4B5,ENROUTE HIGH,0,0,0,1,0,0
-75.474541667,41.2612638890001,320,6F1ABD56-DB18-4382-B124-97D5B1030590,1,RITTY INT*PA*K6,41-15-40.550N,075-28-28.350W,104,RAD,284,R,,,7E2C859B-F279-4C36-A53C-498A62705014,1,30E6CF58-2ACB-4FF9-AED0-BC49386E85DE,ENROUTE LOW,0,0,1,0,0,0
-81.742411111,41.0051361110001,321,91455038-3AF8-461D-9274-4D85AAEF9648,1,RITZS INT*OH*K5,41-00-18.520N,081-44-32.660W,322,RAD,322,L,,,7D9638CA-DE55-4E74-8228-2ACC10E4AEF7,1,DFBF00A4-3298-4C3A-9922-49946ED28552,ENROUTE LOW|IAP,0,0,1,0,0,0
-77.367930556,39.6160472220001,322,80FCCE13-C1F9-4BF1-A2D4-53E4FF543B02,1,ROBRT INT*MD*K6,39-36-57.770N,077-22-04.550W,65,RAD,245,L,210,KT,A08E862D-AF09-4D33-8E9E-4D407F10CB44,1,4875D248-0959-471B-8BD3-10C89E6A99EF,ENROUTE LOW,0,0,1,0,1,0
-122.912933611,42.4795741670001,323,CBFB1560-24D8-4F2D-887C-47371C2F25F8,1,ROGUE VALLEY VORTAC*OR,,,157,RAD,337,R,,,7C98261B-FEC5-43F0-BD92-B554CE51A6B5,0,7C98261B-FEC5-43F0-BD92-B554CE51A6B5,ENROUTE LOW,0,0,1,0,0,0
-82.7494944439999,42.683697222,324,C1E501E0-52C4-48D5-A2B3-147D51164B8A,1,RRONS WP*MI*K5,42-41-01.310N,082-44-58.180W,108,OTHER,288,L,,,8B3BBD55-F90C-487F-9BF2-D2918E116E6F,1,,ENROUTE HIGH,0,0,0,1,0,0
-176.150952778,52.0040361110001,325,476675FF-C66C-4426-86D9-021E045F646A,1,RUNUW INT*AK*PA,52-00-14.530N,176-09-03.430W,61,TBRG,241,R,,,AC5475AC-9FEC-4F24-B201-E761999EB3D2,1,DECD1B7B-F419-4D71-97AE-25BC91363C1B,ENROUTE LOW,1,0,0,0,0,0
-75.239308056,42.466364722,326,9BCFF668-BC4E-4C23-8F86-98331B43C65A,1,ROCKDALE VOR/DME*NY,,,313,RAD,133,L,,,B21B9B31-9963-498D-A5BA-A039D828B0A9,0,B21B9B31-9963-498D-A5BA-A039D828B0A9,ENROUTE HIGH|STAR,0,0,0,1,0,0
-100.424258333,32.822772222,327,40D67813-AEB3-4C18-8F40-42F6C670EE3E,1,ROTAN INT*TX*K4,32-49-21.980N,100-25-27.330W,296,RAD,116,R,,,63AA8FD1-18F7-4BEB-89EA-5E46D8178552,1,40C8E1B9-C150-47A9-B584-5EEE27B21DE7,ENROUTE LOW,0,0,1,0,0,0
-116.861269444,32.7771111110001,328,CE1EE352-B9DA-4ED2-B212-BD4C335FDB8B,1,RYAHH INT*CA*K2,32-46-37.600N,116-51-40.570W,76,RAD,256,L,,,6F428DEB-8354-4750-83C1-444CD54D1554,1,A7B9903B-F4E2-44C9-A74F-07FD47B9AFD5,ENROUTE LOW,0,0,1,0,0,0
-119.279461111,39.2337805560001,329,53A15223-9C3D-4F93-8F66-8046A23B6EB4,1,RYANN INT*NV*K2,39-14-01.610N,119-16-46.060W,119,RAD,299,R,,,EAE9B7E5-3749-43C4-8938-B49D8E1D9A6D,1,95021B9E-1540-493C-89E8-E48F01ED1A70,ENROUTE HIGH|ENROUTE LOW|STAR,0,0,1,1,0,0
-121.829233333,38.1100277780001,330,73780A47-D0E1-4E46-BC30-84882A619AF1,1,RYMAR INT*CA*K2,38-06-36.100N,121-49-45.240W,22,RAD,202,R,,,8148CDE9-0904-49F3-9BD4-37B35DE68E4B,1,EF68E346-E1A9-4C49-B3A9-6D884ED4F7E2,ENROUTE LOW,0,0,1,0,1,0
-123.016102778,42.646191667,331,9946D769-5AC8-4ACF-911C-F71FA85701ED,1,SAMIE INT*OR*K1,42-38-46.290N,123-00-57.970W,316,RAD,136,R,,,3FA31860-57D7-4694-A763-3C981B4F78C4,1,7C98261B-FEC5-43F0-BD92-B554CE51A6B5,ENROUTE LOW,0,0,1,0,0,0
-106.064935833,35.540541111,332,C638E3A1-6525-4A9D-81A8-FB6A0BD2B543,1,SANTA FE VORTAC*NM,,,152,RAD,332,R,,,EC8D83E3-7144-4465-B181-77EEC99E6E32,0,EC8D83E3-7144-4465-B181-77EEC99E6E32,ENROUTE LOW|IAP,0,0,1,0,0,0
-118.467722222,34.496580556,333,3C2CB2F4-B4E1-469A-A7D5-F2A0698E0B36,1,SAUGS INT*CA*K2,34-29-47.690N,118-28-03.800W,139,RAD,139,L,,,A41ED74B-288B-4D40-A8F0-A21DF23E6738,1,9E45E202-6D61-49A7-8A3B-AE82B1CA4E13,ENROUTE LOW,0,0,1,0,1,0
-123.353169444,47.1631055560001,334,52DA26C1-F446-42FA-8B97-F47CFEF9483E,1,SANDR INT*WA*K1,47-09-47.180N,123-21-11.410W,49,RAD,49,L,,,A85597F8-0C60-4FC2-A5F2-A60350249777,1,948CC80D-1942-415F-9710-486252D7D980,ENROUTE LOW,1,0,1,0,0,0
-71.576085556,41.167435556,335,13E758DC-8D4B-418C-8685-D0E8D8072F99,1,SANDY POINT VOR/DME*RI,,,99,RAD,279,L,,,5E8FA354-3D96-4272-9C50-143EF470FAFD,0,5E8FA354-3D96-4272-9C50-143EF470FAFD,ENROUTE LOW,0,0,1,0,0,0
-72.798852778,40.524058333,336,75E3FFD6-562F-4A59-97A3-56BA12F41AC8,1,SARDI INT*NY*K6,40-31-26.610N,072-47-55.870W,236,RAD,56,R,,,65673B9F-15DD-4862-BFE7-A452189BD978,1,5CAEA47E-49E2-4E52-9B87-FEB5C0991A27,ENROUTE LOW,0,0,1,0,0,0
