OBJECTID,GLOBAL_ID,IDENT,ICAO_ID,NAME,UPPER_DESC,UPPER_VAL,UPPER_UOM,UPPER_CODE,LOWER_DESC,LOWER_VAL,LOWER_UOM,LOWER_CODE,TYPE_CODE,LOCAL_TYPE,CLASS,MIL_CODE,COMM_NAME,LEVEL_,SECTOR,ONSHORE,EXCLUSION,WKHR_CODE,WKHR_RMK,DST,GMTOFFSET,CONT_AGENT,CITY,STATE,COUNTRY,ADHP_ID,US_HIGH,AK_HIGH,AK_LOW,US_LOW,US_AREA,PACIFIC,Shape__Area,Shape__Length
3803,DA658949-4C53-47CF-BCF1-51EA6157DB2E,ADM,KADM,ARDMORE CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,ARDMORE,OK,,DD3FCA62-082D-4947-9906-BC1B869AF94C,0,0,0,1,0,0,0.0029983107742737,0.227922986413049
3804,B45C5E98-88C3-4004-BA61-40B4F631C622,AST,KAST,ASTORIA CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,ASTORIA,OR,,510F6C02-C035-4708-B962-981463E285B1,0,0,0,1,0,1,0.022459875822733,0.647074087459359
3805,75E294D1-5201-48C9-8CB4-99FDA49E8D78,AHN,KAHN,ATHENS CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,ATHENS,GA,,D33AAB6E-CE9E-4B9C-8BD7-B2D44919DBB1,0,0,0,1,0,0,0.0222367007472712,0.531908818425781
3806,03A90FB2-6667-4392-AE32-591FC0FE285D,AHN,KAHN,ATHENS CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,ATHENS,GA,,D33AAB6E-CE9E-4B9C-8BD7-B2D44919DBB1,0,0,0,1,0,0,0.00292197933731586,0.222410938278654
3807,B200309A-4BB6-4859-9DD7-D22CC858574F,AHN,KAHN,ATHENS CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,ATHENS,GA,,D33AAB6E-CE9E-4B9C-8BD7-B2D44919DBB1,0,0,0,1,0,0,0.00427237861731555,0.2917696705626
3808,544096F3-98CF-46BC-ADA3-9973AA654A79,PDK,KPDK,ATLANTA CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,ATLANTA,GA,,067F263E-36E0-4BB1-A030-B1786D62B81A,0,0,0,1,1,0,0.0168000796429624,0.462309009761021
3809,0E239294-374F-4879-AE86-9D1EB98DE290,AGS,KAGS,AUGUSTA CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,AUGUSTA,GA,,D98F23FA-C99D-403A-AC3F-F4927FA8AF5C,0,0,0,1,0,0,0.0293251399236851,0.610555934532853
3810,38334903-5D32-4253-83E1-5BB92B0EEE49,AUG,KAUG,AUGUSTA CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,AUGUSTA,ME,,002DD8BE-CA34-495E-A60B-2B7AF1C209EA,0,0,0,1,0,0,0.0607014113832065,1.13491250382567
3811,DCA610F2-6B78-4D38-8E65-E4CDD8DDBD5C,BKF,KBKF,AURORA CLASS E2,TNI,7500,FT,MSL,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,AURORA,CO,,66FB9847-ECE9-4016-B014-2C8CFC1934D5,0,0,0,1,1,0,0.0264459880481809,0.681060346233566
3812,B61C6B94-4BCD-4862-925F-6E1999ECC505,BKE,KBKE,BAKER CITY CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BAKER CITY,OR,,507FFC87-92E7-408E-908A-B9A602B5CEDC,0,0,0,1,0,1,0.0311296330137338,0.768920278466013
3813,D0589156-AF6E-479F-BEB7-63F714296E44,BFL,KBFL,BAKERSFIELD CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BAKERSFIELD,CA,,D04CA381-C1CB-453D-A247-3550AF09D1DF,0,0,0,1,0,1,0.0265727139958472,0.679835609608847
3814,2DB2B231-314F-44D6-B0AC-301D7A6D41C2,BGR,KBGR,BANGOR CLASS E3,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E3,E,CIVIL,,L,,1,0,H24,,,,,BANGOR,ME,,B6826659-BE6B-481B-AD3F-6D62F0B6E864,0,0,0,1,0,0,0.00191186001120514,0.195099164335781
3815,BC70B0F5-DC86-4956-93D6-94F502F72B38,BGR,KBGR,BANGOR CLASS E3,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E3,E,CIVIL,,L,,1,0,H24,,,,,BANGOR,ME,,B6826659-BE6B-481B-AD3F-6D62F0B6E864,0,0,0,1,0,0,0.0130431000079625,0.50925303206701
3816,76D0AD00-8C61-4BC0-A9B5-D3CA0ECDB1A7,BHB,KBHB,BAR HARBOR CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BAR HARBOR,ME,,79F778D2-3209-4B31-8918-B48A2A63C7ED,0,0,0,1,0,0,0.036851864914297,0.694721519108038
3817,83B35E4C-95D5-4938-949B-33A2761D0492,BRW,PABR,BARROW CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BARROW,AK,,28BF17D3-A924-46F2-9230-4AB8A036C316,0,0,1,0,0,0,0.0453125790745617,0.938744802878243
3818,BDA26B68-6905-41AE-AAB8-2D70B4E0C455,BVO,KBVO,BARTLESVILLE CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BARTLESVILLE,OK,,74FBC105-5F0F-48E1-B106-9BB9BCB9BE9A,0,0,0,1,0,0,0.0192555168621311,0.530891491726539
3819,A4ECD185-C40D-47ED-94C3-5BC092E1163F,BTR,KBTR,BATON ROUGE CLASS E3,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E3,E,CIVIL,,L,,1,0,H24,,,,,BATON ROUGE,LA,,0158F8BE-01B1-489E-88E9-9310332EE29C,0,0,0,1,0,0,0.000538048662974688,0.102919835914542
3820,8CF7C588-66C3-4937-8FD7-A487301BC421,BTR,KBTR,"BATON ROUGE METRO, RYAN FIELD CLASS E2",AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BATON ROUGE,LA,,0158F8BE-01B1-489E-88E9-9310332EE29C,0,0,0,1,0,0,0.0253205414162494,0.566283077604526
3821,CBC6E14D-2DFA-4207-88D7-3984622F92C9,BAM,KBAM,BATTLE MOUNTAIN CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BATTLE MOUNTAIN,NV,,F944D06D-6E4D-4AA5-82EE-7D149FEBC55F,0,0,0,1,0,1,0.0225095346522721,0.553402924429063
3822,D8DE4C28-3744-45C1-BA91-E7F7AA375145,NBC,KNBC,BEAUFORT CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BEAUFORT,SC,,2CB2AFF7-C3DD-4701-89FD-EA44FB4A26F2,0,0,0,1,0,0,0.0321393440867723,0.64977669180045
3823,5DC9702E-3F9A-4ABA-BBCA-B447DCBD5996,BPT,KBPT,BEAUMONT/PORT ARTHUR CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BEAUMONT/PORT ARTHUR,TX,,AE4678F5-6F1D-4C30-9853-9A0CFF7D0A14,0,0,0,1,0,0,0.0251738930248848,0.564462390842067
3824,27B8E47F-18A5-4A83-874C-CE3511D92A95,BVI,KBVI,BEAVER FALLS CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BEAVER FALLS,PA,,EB17E5DA-59F7-4368-8C04-09E5BF9E3332,0,0,0,1,0,0,0.00347921390039119,0.253993213412805
3825,711166BA-9ADF-4F4C-8364-973987566C0B,BKW,KBKW,BECKLEY CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BECKLEY,WV,,886688B3-B872-4999-A171-4A8EF1B621EE,0,0,0,1,0,0,0.0219536744612014,0.597101158174371
3826,C5D7327D-46D2-4451-A379-D59A94AA4CF0,BLV,KBLV,BELLEVILLE CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BELLEVILLE,IL,,E70C392C-1217-45B2-AA77-53ACE95BCFDE,0,0,0,1,1,0,0.00371050583589749,0.279074785481997
3827,C579B999-EB9E-496C-88DA-DC9E5DC0730A,BLI,KBLI,BELLINGHAM CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BELLINGHAM,WA,,014CE5A2-34CB-4EBA-8C78-6DF4BA70B643,0,0,1,1,0,1,0.0221683294266768,0.544815981281029
3828,970EE4E3-BD9A-446F-99D5-7E634E47293E,BJI,KBJI,BEMIDJI CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BEMIDJI,MN,,75F409C0-5F92-4DA6-AB4E-60ADA4267E27,0,0,0,1,0,0,0.0272238538591409,0.60152996181146
3829,936BEE8F-AD4B-4F72-9308-03AB93AD78F3,BEH,KBEH,BENTON HARBOR CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BENTON HARBOR,MI,,D06CCBB6-F206-45F6-BC0E-A517AE05C9F1,0,0,0,1,0,0,0.0206939555453118,0.518298670828257
3830,037EA13C-D2AE-451C-84A9-828A90150BA5,VBT,KVBT,BENTONVILLE CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BENTONVILLE,AR,,2B1E3F19-8B10-411B-A3AE-D089B3FA617F,0,0,0,1,0,0,0.0135078230880481,0.5069312244048
3831,C610FAD0-DBE0-4B42-B793-4D954975607F,BET,PABE,BETHEL CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BETHEL,AK,,C6ED3B28-0D5A-42D2-B3EC-4F17BE9A60FE,0,0,1,0,0,0,0.0291571012048735,0.720347460986322
3832,F22654B1-D66D-4D5C-8D03-C3611EAE9F43,BET,PABE,BETHEL CLASS E2,AA,-9998,,,,1100,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BETHEL,AK,,C6ED3B28-0D5A-42D2-B3EC-4F17BE9A60FE,0,0,1,0,0,0,0.000679448642586067,0.102265595690246
3833,DF89C00B-8D0E-49AF-8432-1837F9AD5F63,BTT,PABT,BETTLES CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BETTLES,AK,,DAA16906-CEB0-4CE9-85D5-7D2D84C2103B,0,0,1,0,0,0,0.0717149824977241,1.10581762966735
3834,15CDACFC-326B-4B72-8D5A-EE2A6F780DFF,BVY,KBVY,BEVERLY CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BEVERLY,MA,,EE72ECE4-9EB2-4D81-BFFF-8898BAD6DE3B,0,0,0,1,0,0,0.0148160666210515,0.55928146496241
3835,2B979AED-4E6B-47AD-B3C1-798104E34256,BIX,KBIX,BILOXI CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BILOXI,MS,,CF85E61C-0D1E-45EE-A367-50987FEA0144,0,0,0,1,0,0,0.0176621683112899,0.473834885045521
3836,94227A59-8100-456F-954A-D6637FC222A7,BIX,KBIX,BILOXI CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,H24,,,,,BILOXI,MS,,CF85E61C-0D1E-45EE-A367-50987FEA0144,0,0,0,1,0,0,0.001960926806305,0.18652359503497
3837,FC5708A1-B3C3-4408-B4F3-EEEA13AC5E59,BGM,KBGM,BINGHAMTON CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BINGHAMTON,NY,,25664E48-E56D-4067-9105-FA4EB41CD0CB,0,0,0,1,0,0,0.0227424691329361,0.543407511148963
3838,6FE52649-0132-4A50-B054-D422CC4BEB47,BHM,KBHM,BIRMINGHAM CLASS E3,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E3,E,CIV,,L,,1,0,H24,,,,,BIRMINGHAM,AL,,8F28B39E-5E4B-4983-9CFB-53F85005C2F5,0,0,0,1,0,0,0.0104085516252326,0.439564626535202
3839,1D7268B2-A20D-4E0D-ADE6-AEFEE2049225,BHM,KBHM,BIRMINGHAM CLASS E3,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E3,E,CIV,,L,,1,0,H24,,,,,BIRMINGHAM,AL,,8F28B39E-5E4B-4983-9CFB-53F85005C2F5,0,0,0,1,0,0,0.00259609673548766,0.235652390624033
3840,AA3F7F86-DE8E-40D1-9606-AF9C2B904F4F,BIH,KBIH,BISHOP CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BISHOP,CA,,47166F21-50B3-4FC8-A8BA-514C79AE1E07,0,0,0,1,0,1,0.0353892432149223,0.760919350046883
3841,59E2098A-F438-44A6-928B-ECA1B293EE30,BIS,KBIS,BISMARCK CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BISMARCK,ND,,90C23D07-36A9-4196-B627-4EBD8F67826D,0,0,0,1,0,0,0.029237885213206,0.622184956465851
3842,F141D885-2D2D-48C7-A05E-88B4288A488E,BMG,KBMG,BLOOMINGTON CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BLOOMINGTON,IN,,97DFD01A-1931-45F8-80D0-F13535B772A8,0,0,0,1,0,0,0.00566698335160254,0.348012680708874
3843,4204A1CD-E302-4172-817C-606F5FC411C8,BMG,KBMG,BLOOMINGTON CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BLOOMINGTON,IN,,97DFD01A-1931-45F8-80D0-F13535B772A8,0,0,0,1,0,0,0.0126140138856954,0.714703942815852
3844,2B6CB0BC-2B62-445E-B699-B00A8E7C1557,BLF,KBLF,BLUEFIELD CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BLUEFIELD,WV,,807C87AF-CCE8-4A80-87F4-472BE9AC4569,0,0,0,1,0,0,0.0272758727928704,0.694523788310335
3845,42146AC6-AA63-4F29-B72B-CB8B6DDEEDF0,BLH,KBLH,BLYTHE CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BLYTHE,CA,,44465FD8-3E4C-4F4F-A62D-8061018CAA51,0,0,0,1,0,1,0.0193576151384605,0.496151800523326
3846,E9C12F0E-8750-4B3B-9EDA-07C33D077F31,BWG,KBWG,BOWLING GREEN CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BOWLING GREEN,KY,,0667D7A6-4EDE-421B-A945-275392917782,0,0,0,1,0,0,0.0194692933723672,0.510777443601937
3847,E0B5D79A-DEED-44BC-951E-2BC474DDD54B,BZN,KBZN,BOZEMAN CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BOZEMAN,MT,,0388367E-FF85-4D18-901D-955971480D9A,0,0,0,1,0,1,0.0324222100289262,0.653570281622522
3848,8B8C1358-7569-4026-BBEC-5161138E03A7,BZN,KBZN,BOZEMAN CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BOZEMAN,MT,,0388367E-FF85-4D18-901D-955971480D9A,0,0,0,1,0,1,0.030887604725649,0.801029302723375
3849,2620C2E1-42E9-4269-AD81-E7C9783B024E,BFD,KBFD,BRADFORD CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BRADFORD,PA,,C83A26A5-335D-4C5A-AA34-CD2C6F292BC9,0,0,0,1,0,0,0.0197280780084839,0.512890441796592
3850,CCD76F24-0C10-43F7-9EDE-1EA702C369E1,BRD,KBRD,BRAINERD CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BRAINERD,MN,,DB31314B-39E6-44D9-BE58-7DB58F073B93,0,0,0,1,0,0,0.0233083956709379,0.554993366953733
3851,6CF515A0-189F-4959-8DB3-04490801D094,BBG,KBBG,BRANSON CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BRANSON,MO,,1BE3DD9E-9304-47BF-8F86-5DF1550F3544,0,0,0,1,0,0,0.0182268627540907,0.482713102533291
3852,E97EB5B8-0DF0-47B4-A4AE-348DAE4E13B4,BKX,KBKX,BROOKINGS CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIV,,L,,1,0,H24,,,,,BROOKINGS,SD,,B2DA31EA-8BAE-453C-AFF4-F8BA75F184A7,0,0,0,1,0,0,0.0595454486137896,0.882829285862745
3853,40A91470-58CC-45C1-9CE2-772A333167E7,BCE,KBCE,BRYCE CANYON CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BRYCE CANYON,UT,,BE2C747F-B941-4C98-8DB9-40C6B82196C5,0,0,0,1,0,1,0.0202904881271024,0.54908849983648
3854,F572C553-8CF7-4C5D-86B8-90ACEE935543,BYI,KBYI,BURLEY CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BURLEY,ID,,CC0EC293-6E10-4A60-B67A-500E598FDAFD,0,0,0,1,0,1,0.0347143763929125,0.743396453771713
3855,58E6139F-6A5F-420F-BA9B-9C07ACE7B86B,BTV,KBTV,BURLINGTON CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BURLINGTON,VT,,1642AADF-929B-478E-9026-610124C6D68D,0,0,0,1,0,0,0.0794908617003784,1.40905290514865
3856,C5C41F32-9DE8-4FCC-A603-F30D25C3BC30,BTV,KBTV,BURLINGTON CLASS E3,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E3,E,CIV,,L,,1,0,H24,,,,,BURLINGTON,VT,,1642AADF-929B-478E-9026-610124C6D68D,0,0,0,1,0,0,0.048311340288592,1.26640092975124
3857,032E873A-ABE1-4DCE-B98F-D7D6660DBAED,BTV,KBTV,BURLINGTON CLASS E3,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E3,E,CIV,,L,,1,0,H24,,,,,BURLINGTON,VT,,1642AADF-929B-478E-9026-610124C6D68D,0,0,0,1,0,0,0.000713811815558074,0.168834014978509
3858,7981DF89-0020-4A1A-A477-42B315CAB846,BRL,KBRL,BURLINGTON CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,BURLINGTON,IA,,790FC0DF-7EBF-4B70-937B-276E66246B7E,0,0,0,1,0,0,0.0288160433906341,0.709729097923346
3859,B9CF18A7-FBDE-408D-BE08-AD52CBC9DE1B,BNO,KBNO,BURNS CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,BURNS,OR,,660B85D1-8A8A-4FE8-ACBE-03AF79FC36E2,0,0,0,1,0,1,0.0377215485923443,1.03422286464066
3860,23A5D180-D2E3-4E99-9000-6839F2443DA3,CDW,KCDW,CALDWELL CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CALDWELL,NJ,,8B84CC8D-6072-44DF-B7B9-EC41CFF4CA36,0,0,0,1,0,0,0.00450322448523366,0.293278688278082
3861,738A92E5-964F-4CF4-A16A-921EC13A85B9,CMA,KCMA,CAMARILLO CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CAMARILLO,CA,,E08BE61C-2358-471B-ADB5-213F485339C4,0,0,0,1,1,1,0.0069745577991398,0.364030094237748
3862,263715D9-9B77-429C-B599-708B0199605B,GUR,KGUR,GUERNSEY CLASS E2,TI,6900,FT,MSL,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,GUERNSEY,WY,,57C3E4DC-0501-4C88-8211-E309CEA883A9,0,0,0,1,0,0,0.0311632581879167,0.677600749933935
3863,6C70D89E-92C9-44A8-8559-7E692CACF6EA,NFG,KNFG,CAMP PENDLETON CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CAMP PENDLETON,CA,,5438F6BC-AB53-4FC5-9903-08BFF39C1EDC,0,0,0,1,0,1,0.00267133618422122,0.215347891995309
3864,98C4254D-0A51-4918-B9F3-169A03EC4D14,RYM,KRYM,CAMP RIPLEY CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CAMP RIPLEY,MN,,EC9BEBF4-4580-48DA-BFC7-BAACB7AA12C2,0,0,0,1,0,0,0.0190655189780955,0.501557255733731
3865,7AD704DE-6931-4677-A247-528033F7984A,CGI,KCGI,CAPE GIRARDEAU CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CAPE GIRARDEAU,MO,,CC25B592-68E4-4725-AB99-F8C8FBE8A73E,0,0,0,1,0,0,0.0193482380118439,0.545044618348596
3866,CB1D349D-19E7-4CC3-8DBD-4E3486F24534,CRQ,KCRQ,CARLSBAD CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CARLSBAD,CA,,71070CD6-43EF-409E-92D8-D87F5CA9B9FF,0,0,0,1,0,1,0.00464327576833057,0.296827170882889
3867,1069C4B7-9CE1-4BD0-9DD6-7D384E7CAD45,CRQ,KCRQ,CARLSBAD CLASS E4,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E4,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CARLSBAD,CA,,71070CD6-43EF-409E-92D8-D87F5CA9B9FF,0,0,0,1,0,1,0.00137647664973883,0.162742308323212
3868,2C19B501-A89A-4753-ACB2-E7EFD2CB7274,CNM,KCNM,CARLSBAD CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,H24,,,,,CARLSBAD,NM,,88D7BF02-1748-4BCA-B3A9-5A59936484E8,0,0,0,1,0,0,0.0247811777644529,0.560845882183033
3869,1502DF46-1EDC-42DA-9A44-1BF72673C48C,CPR,KCPR,CASPER CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CASPER,WY,,911AE2D7-3FB5-46A0-94EB-813B41FBFDE1,0,0,0,1,0,0,0.0368392775276334,0.760301955701167
3870,D9D7E46A-101C-4497-AD7A-675E9CECCA73,CID,KCID,CEDAR RAPIDS CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIV,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CEDAR RAPIDS,IA,,EAAE5D73-BBC8-464C-833B-63081F6F7FA5,0,0,0,1,0,0,0.0292185464213617,0.615605505249087
3871,2DFE24F2-67E4-4973-83CB-B8BD0DB7E458,CDR,KCDR,CHADRON CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CHADRON,NE,,B7D3730D-45FA-492A-8918-94366BBD2C17,0,0,0,1,0,0,0.0405209766604457,0.757039165198805
3872,41C6C1F7-B412-4F5F-82F2-D22E237FDA51,CMI,KCMI,CHAMPAIGN-URBANA CLASS E3,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E3,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CHAMPAIGN-URBANA,IL,,66BC1F1F-2151-4C58-998B-DC21D69B5308,0,0,0,1,0,0,0.00147325191574055,0.209766312464766
3873,E7847EDC-1ECD-439B-8F56-4BA4A7B69131,CNU,KCNU,CHANUTE CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CHANUTE,KS,,26642E53-127F-4DA4-824E-210E55FECCFF,0,0,0,1,0,0,0.0167368777704269,0.463140016482743
3874,01D885B5-CD15-4560-87F1-00547D067226,CHA,KCHA,"CHATTANOOGA, LOVELL FIELD CLASS E2",AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CHATTANOOGA,TN,,82256D74-7E8D-414E-8CA2-6B7D5168FDAD,0,0,0,1,0,0,0.0266103718145132,0.582410720767233
3875,3C07079C-0BBE-4F7D-9413-49F0601DF9EF,NKT,KNKT,CHERRY POINT MCAS CLASS E2,AA,-9998,,,,0,FT,SFC,CLASS,CLASS_E2,E,CIVIL,,L,,1,0,NOTAM,Legal description references NOTAM,,,,CHERRY POINT MCAS,NC,,1D8E078F-2842-4792-A095-63B6F8BF732B,0,0,0,1,0,0,0.0265660810177906,0.581868272902559
