OBJECTID,FAA_ID,ICAO_ID,DESIGNATOR,SURFACE,TWY_OPER,Shape__Area,Shape__Length
364,YAK,PAYA,D,1,2,1.37887582241092e-07,0.00206040550336692
365,YAK,PAYA,A1_D,1,2,1.63584929817329e-07,0.00211295483329089
366,YAK,PAYA,A1,1,2,2.81569199636622e-07,0.00376588836927595
367,YAK,PAYA,C,1,2,2.21632944885641e-07,0.00239283739763083
368,YAK,PAYA,C,1,2,2.20631816609876e-07,0.00276120724619677
369,YAK,PAYA,B,1,2,2.73976826739575e-07,0.00335702464426882
370,YAK,PAYA,A,1,2,2.48573024115573e-07,0.00304532379237957
371,YAK,PAYA,A,1,2,2.18013155972585e-07,0.00231444384844328
372,YAK,PAYA,B,1,2,1.85822166513458e-07,0.00207340525848986
373,RTS,KRTS,A_A4,1,2,1.52678239828674e-07,0.00167426079925686
374,RTS,KRTS,A3,1,2,9.83660654457763e-08,0.00138458919922891
375,RTS,KRTS,A_A3,1,2,1.62008291226812e-07,0.00168596599563109
376,RTS,KRTS,A3,1,2,2.08963479658708e-07,0.00289283014242379
377,RTS,KRTS,A4,1,2,1.02874764706939e-07,0.00146774554127376
378,RTS,KRTS,A4,1,2,7.80514710641e-08,0.00121232601337691
379,RTS,KRTS,A,1,2,5.7083980209427e-08,0.0010009354853845
380,RTS,KRTS,UNK,1,2,1.82301670495488e-08,0.000588724746863961
381,RTS,KRTS,UNK,1,2,1.49007628649084e-08,0.000555424870023836
382,RTS,KRTS,UNK,1,2,1.63364258813289e-08,0.000554537524887077
383,RTS,KRTS,UNK,1,2,4.29361862530966e-08,0.001028636968395
384,RTS,KRTS,UNK,1,2,4.31837179348804e-08,0.00103353669135425
385,RTS,KRTS,UNK,1,2,3.45814859040172e-08,0.000830116217535513
386,RTS,KRTS,UNK,1,2,3.74489823717211e-08,0.000913314556724747
387,RTS,KRTS,UNK,1,2,4.19568095821887e-08,0.00101021375429528
388,RTS,KRTS,UNK,1,2,4.34316310085224e-08,0.00104030026819076
389,RTS,KRTS,UNK,1,2,4.35912722281454e-08,0.00104415383136323
390,RTS,KRTS,UNK,1,2,4.36816662841011e-08,0.0010589336174653
391,RTS,KRTS,A,1,2,5.30426014812291e-08,0.00107277902454063
392,TUS,KTUS,UNK,1,2,2.677168140508e-07,0.00301469369045373
393,RTS,KRTS,A,1,2,5.36837452581873e-08,0.00109111514368723
394,RTS,KRTS,UNK,1,2,7.27095539332367e-08,0.00153199059909833
395,RTS,KRTS,UNK,1,2,7.31385182794857e-08,0.00154773230327481
396,RTS,KRTS,UNK,1,2,7.48740274416487e-08,0.00115495966787632
397,RTS,KRTS,UNK,1,2,7.68953289098651e-08,0.00118983794472517
398,RTS,KRTS,UNK,1,2,7.90916379611595e-08,0.00151832228104346
399,RTS,KRTS,UNK,1,2,8.09790898712026e-08,0.0013462603804314
400,RTS,KRTS,UNK,1,2,8.20270055212902e-08,0.00156160719340278
401,DEN,KDEN,CC,1,2,4.8246415833373e-08,0.000987140543891538
402,DEN,KDEN,Z,1,2,2.53692269325256e-06,0.0214573062681004
403,DEN,KDEN,Z,1,2,3.16291789204115e-07,0.00311699908750343
404,YIP,KYIP,A,1,2,1.29810863243752e-06,0.0100257672734947
405,YIP,KYIP,A2,1,2,3.40377642227968e-07,0.00329839081211174
406,YIP,KYIP,A,1,2,1.17773515739827e-06,0.00987708494389624
407,YIP,KYIP,G,1,2,2.10265397981857e-07,0.00195685286377854
408,YIP,KYIP,A2,1,2,4.45660589321051e-07,0.00377417801320137
409,YIP,KYIP,A_A2,1,2,5.47903339219447e-07,0.0034770801888937
410,YIP,KYIP,G,1,2,6.19082208067057e-07,0.00598474728384869
411,YIP,KYIP,A_G,1,2,4.72750200010245e-07,0.00267643709639146
412,PBI,KPBI,P,1,2,4.71763977761414e-08,0.0012398555755458
413,LYH,KLYH,G_UNK,1,2,3.26232838625262e-08,0.00070899517687428
414,LYH,KLYH,G,1,2,1.25696715258528e-08,0.000462441768153093
415,LYH,KLYH,G_UNK,1,2,3.43177339913459e-08,0.000742062498235657
416,LYH,KLYH,G,1,2,1.36196831590496e-08,0.000477505407214347
417,LYH,KLYH,G,1,2,2.26675638259621e-08,0.000608119218869545
418,PBI,KPBI,L_P,1,2,3.91967301225857e-07,0.00323250115626083
419,PBI,KPBI,L4,1,2,5.24091774423141e-08,0.000917045976277103
420,PBI,KPBI,B_C,1,2,5.42458065435486e-07,0.00366257769034395
421,PBI,KPBI,L,1,2,9.66831521509448e-08,0.00154005345304127
422,PBI,KPBI,T_UNK,1,2,1.0153508930421e-07,0.00138719710252254
423,PBI,KPBI,W_W3,1,2,2.24325049202889e-07,0.00206667735115492
424,PBI,KPBI,T_UNK,1,2,1.98495745611094e-07,0.00204607293931599
425,PBI,KPBI,M2,1,2,3.4945602853196e-07,0.00264207929471578
426,PBI,KPBI,C1,1,2,2.83211485554991e-07,0.00261201012321389
427,PBI,KPBI,J,1,2,7.9054871093831e-08,0.0012317178025596
428,PBI,KPBI,L_K,1,2,5.64216086390741e-07,0.00378653534256931
429,PBI,KPBI,W1_W,1,2,2.07524428336159e-07,0.00199928135680136
430,PBI,KPBI,A1,1,2,1.56994700052648e-07,0.00185077962901247
431,PBI,KPBI,L,1,2,1.39065516172043e-07,0.00184254238434562
432,PBI,KPBI,A_A2,1,2,2.59226193025097e-07,0.00203117896657069
433,PBI,KPBI,K_E,1,2,3.55676775143365e-07,0.00313500839316061
434,PBI,KPBI,A_A3,1,2,2.40180269712661e-07,0.00194011312404437
435,PBI,KPBI,A,1,2,8.54718882527944e-08,0.00118373027992247
436,PBI,KPBI,T_UNK,1,2,7.18962382961763e-08,0.00118049761166093
437,PBI,KPBI,L,1,2,1.25573290566186e-07,0.00163969298890448
438,JFK,KJFK,A_VA,1,2,4.97080066740041e-07,0.00292227484463059
439,BOS,KBOS,B,1,2,7.41983672114532e-07,0.00485039089851457
440,PBI,KPBI,W,1,2,4.26062115366221e-07,0.0058054475920215
441,PBI,KPBI,Y,1,2,2.30034629566944e-07,0.0031093129809852
442,BOS,KBOS,A_E,1,2,5.29967583862839e-07,0.00309726231416264
443,PBI,KPBI,W1,1,2,2.75067577604204e-08,0.000771672719347762
444,PBI,KPBI,A,1,2,7.77749164626584e-07,0.00781388298515649
445,PBI,KPBI,A2,1,2,2.08530764211901e-07,0.00210137156530526
446,BOS,KBOS,J_J1,1,2,3.14848590766623e-07,0.00263048415372807
447,BOS,KBOS,B_J,1,2,2.60320225571077e-07,0.0021078641919022
448,BOS,KBOS,K,1,2,2.61317476650536e-08,0.000822832247923945
449,PBI,KPBI,L,1,2,2.02868704946013e-07,0.0026744298562188
450,PBI,KPBI,Y1,1,2,4.44335910287919e-08,0.000917200640737525
451,PBI,KPBI,A_W,1,2,3.73642478734837e-07,0.00306798630854366
452,PBI,KPBI,A,1,2,8.31237230158877e-08,0.0011606891843894
453,PBI,KPBI,A,1,2,1.36323933475069e-07,0.00166173465697427
454,PBI,KPBI,A3,1,2,2.06022605198086e-07,0.00210602500787075
455,PBI,KPBI,C_C3_A3,1,2,5.04454192196135e-07,0.00287762753768273
456,PBI,KPBI,B3_UNK,1,2,3.28949119034194e-07,0.00242573741361453
457,PBI,KPBI,C_C1_A1,1,2,3.28952059650695e-07,0.00256584213388519
458,PBI,KPBI,C_F,1,2,3.23826631655477e-07,0.00236001658698185
459,PBI,KPBI,C7_UNK,1,2,2.60345814240281e-07,0.00201941340919198
460,PBI,KPBI,C,1,2,2.84709813058726e-07,0.00273806348270132
461,PBI,KPBI,C,1,2,1.19915512186708e-07,0.00146061689489109
462,LYH,KLYH,B,1,2,1.34820968620934e-07,0.00177554751781105
463,LYH,KLYH,G1,1,2,4.04225041234635e-08,0.00104754598865608
464,LYH,KLYH,G_G1,1,2,7.22480961862226e-08,0.00128874156750646
465,LYH,KLYH,G,1,2,2.21946265810402e-08,0.000603336817474747
466,LYH,KLYH,G,1,2,8.76493686519098e-08,0.00161489794663176
467,LYH,KLYH,G_G2,1,2,1.29018613965158e-07,0.00149695303568313
468,LYH,KLYH,G2,1,2,5.65613448837848e-08,0.00127672103822376
469,LYH,KLYH,G,1,2,2.42516989601427e-07,0.00386641192161116
470,LYH,KLYH,B,1,2,1.0602745961763e-07,0.00164073828595454
471,LYH,KLYH,B_G,1,2,2.28854084030183e-07,0.00221023990134611
472,BOS,KBOS,B_K,1,2,5.50013500626167e-07,0.00296786161366234
473,LYH,KLYH,B1,1,2,1.31612597407266e-07,0.00197220116867942
474,LYH,KLYH,B_B1,1,2,1.51688239052872e-07,0.00171990676732637
475,PBI,KPBI,T,1,2,2.92250433631125e-07,0.00442286890911364
476,PBI,KPBI,UNK,1,2,2.93770693266318e-08,0.000939062199488265
477,PBI,KPBI,L,1,2,1.45396143125254e-07,0.00199335757758086
478,PBI,KPBI,K,1,2,1.74884007719811e-07,0.00218861103235092
479,PBI,KPBI,C_F,1,2,4.86494177478515e-07,0.002907168169606
480,PBI,KPBI,B3,1,2,3.92011016573171e-08,0.000841363993831342
481,PBI,KPBI,B,1,2,5.06682681589155e-07,0.00506130472393588
482,JFK,KJFK,F,1,2,1.13967473961557e-07,0.00160626628296152
483,JFK,KJFK,A_T,1,2,5.34518279723777e-07,0.00305366674377662
484,JFK,KJFK,S,1,2,5.25368931345027e-08,0.00115231809879802
485,JFK,KJFK,A_U_A1,1,2,8.83514034359482e-07,0.00450074059050178
486,JFK,KJFK,T,1,2,1.05395534203724e-07,0.00145009127434229
487,CDB,PACD,C,1,2,3.31829853268684e-07,0.00341569140709509
488,CDB,PACD,A,1,2,1.72884074826907e-07,0.00195365910039334
489,CDB,PACD,B,1,2,1.92728660086683e-07,0.00215353244454199
490,CDB,PACD,D,1,2,2.54431142820977e-07,0.00407819959346505
491,JFK,KJFK,A_S,1,2,5.52692441521674e-07,0.00289580314557563
492,JFK,KJFK,S,1,2,4.10891658596084e-07,0.00374680813038803
493,JFK,KJFK,A,1,2,3.96110531264426e-07,0.00390082731755666
494,PBI,KPBI,C3,1,2,2.38798990272876e-07,0.0024951730876626
495,PBI,KPBI,C_C2,1,2,3.01033653959254e-07,0.00225876597738552
496,PBI,KPBI,C2,1,2,2.27296967639928e-07,0.00253076341460021
497,PBI,KPBI,C_C5,1,2,6.77643034463493e-07,0.00420013544585967
498,PBI,KPBI,L_L6,1,2,2.30426621783408e-07,0.0019580488181222
499,PBI,KPBI,E,1,2,4.21500772063155e-07,0.00498262601691062
500,PBI,KPBI,L,1,2,1.88412286661332e-07,0.00252050589289749
501,PBI,KPBI,L7,1,2,1.88099647857598e-07,0.00215631227918493
502,PBI,KPBI,L_L4,1,2,1.52128766767873e-07,0.00167380131993595
503,PBI,KPBI,L_E,1,2,2.10620390468652e-07,0.00182528698090825
504,PBI,KPBI,L,1,2,1.44484602060402e-07,0.00160239222310189
505,PBI,KPBI,L4,1,2,5.99079861864082e-08,0.00118013001038193
506,PBI,KPBI,C_C4,1,2,2.22798955756831e-07,0.00187574416449555
507,PBI,KPBI,A,1,2,1.70396694939776e-07,0.00189259283423404
508,PBI,KPBI,L_H,1,2,5.9020349625627e-07,0.00397964947361849
509,PBI,KPBI,L_D,1,2,5.11789563621863e-07,0.00390080072092634
510,PBI,KPBI,L6,1,2,1.64812837787076e-07,0.00222938355321512
511,PBI,KPBI,L,1,2,1.76868297785404e-07,0.00246350505850828
512,PBI,KPBI,E,1,2,5.05300477016135e-07,0.0071553320166391
513,PBI,KPBI,Y_Y1_W,1,2,1.44583371863502e-07,0.00160121739768762
514,PBI,KPBI,T,1,2,2.79276264336659e-08,0.000681468992267043
515,PBI,KPBI,UNK,1,2,1.02990952655091e-07,0.00228394791943955
516,PBI,KPBI,T,1,2,1.01172645372571e-07,0.00174630386841566
517,PBI,KPBI,W3,1,2,4.43333192379214e-08,0.000975721882040101
518,PBI,KPBI,W,1,2,1.28855162984109e-07,0.00155536868736075
519,PBI,KPBI,F,1,2,4.03247895519598e-07,0.0058074890088446
520,PBI,KPBI,T_UNK,1,2,8.0786033701194e-08,0.00124495698803487
521,PBI,KPBI,T,1,2,6.7790097091347e-08,0.00130128649531435
522,TPA,KTPA,A,1,2,1.2139787486376e-06,0.0114309547388101
523,TPA,KTPA,A_B1_UNK,1,2,4.62649722976494e-07,0.0027307365540827
524,PBI,KPBI,T_UNK,1,2,8.68135430209804e-08,0.00132081388536002
525,PBI,KPBI,T,1,2,1.85507133210194e-07,0.0031314425373731
526,PBI,KPBI,UNK,1,2,9.05420165508986e-08,0.00172779292792057
527,LYH,KLYH,D,1,2,1.04558921520947e-07,0.00155838566737474
528,JFK,KJFK,A_VV,1,2,3.18010226079551e-07,0.00235776559507481
529,JFK,KJFK,UNK,1,2,1.76359488537198e-07,0.0021794609992985
530,LYH,KLYH,B,1,2,3.4457275432942e-07,0.00445409986878042
531,LYH,KLYH,B2,1,2,1.00307715911185e-07,0.00158292368066215
532,LYH,KLYH,B2,1,2,6.2056415117695e-08,0.00104906869878601
533,LYH,KLYH,B_B2,1,2,9.81588073045714e-08,0.00126953283407312
534,LYH,KLYH,A,1,2,1.60498246189883e-07,0.00210315732460911
535,PBI,KPBI,F,1,2,5.49170602858959e-07,0.00470429933323399
536,PBI,KPBI,P,1,2,3.72486507721481e-07,0.00381807307224502
537,TPA,KTPA,A,1,2,3.92530409953906e-07,0.00324531152856474
538,LYH,KLYH,A,1,2,1.65686614482389e-07,0.00243795918072116
539,LYH,KLYH,A_C,1,2,3.01797007901811e-07,0.00283470718341698
540,LYH,KLYH,C,1,2,3.31113335238012e-07,0.00293020346550696
541,LYH,KLYH,C,1,2,3.21513599854661e-07,0.00447863712929401
542,LYH,KLYH,B,1,2,5.82160737394588e-08,0.00101527852043531
543,MAF,KMAF,UNK,1,2,1.65801470441984e-07,0.00273465856587041
544,JFK,KJFK,VA,1,2,1.29349473354523e-07,0.00183092081324203
545,MAF,KMAF,Z,1,2,5.91351408729679e-07,0.00774349165146276
546,MAF,KMAF,UNK,1,2,1.14133100574676e-07,0.00194139015780043
547,PBI,KPBI,F,1,2,2.30954583457788e-07,0.00342332344333252
548,PBI,KPBI,L_L3,1,2,1.44806093716615e-07,0.00180458777342781
549,PBI,KPBI,L_L2,1,2,2.04070900285819e-07,0.0022881279874944
550,PBI,KPBI,D,1,2,2.07273615160375e-07,0.00245321917070256
551,PBI,KPBI,C13,1,2,2.31552150120606e-07,0.00241232717722368
552,MAF,KMAF,Z_UNK,1,2,5.14392514087275e-08,0.000978873589034579
553,LYH,KLYH,B_E,1,2,3.79521234709912e-07,0.00280162065387747
554,LYH,KLYH,B,1,2,1.86480065167416e-07,0.00246331653119371
555,LYH,KLYH,E,1,2,1.4390639080375e-07,0.00212858856524191
556,LYH,KLYH,D_E_UNK,1,2,1.40485781230382e-07,0.00156889042651819
557,LYH,KLYH,B_D,1,2,1.72731915881741e-07,0.00168499314067095
558,JFK,KJFK,Z,1,2,3.44646406840593e-07,0.00276580838811825
559,JFK,KJFK,Z,1,2,2.31274173418186e-07,0.00242906362161658
560,JFK,KJFK,Z,1,2,3.12513699238237e-07,0.00377063305025993
561,JFK,KJFK,C_W,1,2,5.55489661450883e-07,0.00297980713054228
562,JFK,KJFK,W,1,2,5.55856977974001e-07,0.00523909488468029
563,JFK,KJFK,C6,1,2,5.82182475380999e-07,0.00535064776937519
564,JFK,KJFK,C,1,2,7.82801252644915e-08,0.00124328595533853
565,PBI,KPBI,C_C13,1,2,2.47850915081546e-07,0.00210106876674598
566,PBI,KPBI,H,1,2,2.56900811413871e-07,0.00298768504628754
567,CDB,PACD,D,1,2,1.34954461827874e-07,0.00202232196646199
568,CDB,PACD,C,1,2,3.23872219334942e-07,0.0032756463121342
569,CDB,PACD,A,1,2,1.72221081472246e-07,0.00190294351077211
570,JFK,KJFK,C_C6,1,2,3.79726041284389e-07,0.00270878758111513
571,JFK,KJFK,A1,1,2,1.30253429590776e-07,0.00211954372479389
572,PBI,KPBI,UNK,1,2,4.26225597038865e-08,0.00089411358439953
573,CDB,PACD,B,1,2,1.86521926674732e-07,0.002175288597222
574,JFK,KJFK,A_LA,1,2,2.88643089403108e-07,0.00223922781444159
575,JFK,KJFK,LA,1,2,1.34633213475302e-07,0.00163844693079191
576,JFK,KJFK,B,1,2,9.50777665157526e-07,0.00931015359440172
577,JFK,KJFK,A,1,2,3.89676947843212e-07,0.00377367404425208
578,JFK,KJFK,A,1,2,6.45620934963675e-07,0.00618262107537907
579,JFK,KJFK,VV,1,2,8.81046637608157e-08,0.00143003751770949
580,MAF,KMAF,S,1,2,6.13476231592358e-07,0.0111589660758064
581,MAF,KMAF,D_L_S,1,2,1.95240391430429e-07,0.00191757177742445
582,MAF,KMAF,L,1,2,2.91942789653124e-07,0.00303157295242584
583,MAF,KMAF,D,1,2,1.90226185121586e-07,0.00205084389030244
584,MAF,KMAF,L,1,2,1.86830034306588e-07,0.00211163145786104
585,MAF,KMAF,P,1,2,4.91967513178981e-07,0.00363754137736179
586,MAF,KMAF,A,1,2,6.11696806750509e-07,0.00628907079411956
587,MAF,KMAF,A,1,2,1.65994043229561e-07,0.00172885383752629
588,MAF,KMAF,A_P,1,2,7.04688021579622e-07,0.00342545997907747
589,MAF,KMAF,P,1,2,1.99994883587351e-06,0.00746938466132816
590,MAF,KMAF,H,1,2,4.56631289336151e-07,0.00491801620704581
591,MAF,KMAF,H,1,2,2.18446584654419e-07,0.00227017806030787
592,TPA,KTPA,W8,1,2,3.87659191046497e-07,0.00284538903644857
593,MAF,KMAF,W_UNK,1,2,7.42370794871994e-08,0.00125097619742616
594,MAF,KMAF,UNK,1,2,1.55860423180486e-07,0.00281400604822463
595,MAF,KMAF,W,1,2,1.66577137861168e-07,0.00314773011613345
596,LYH,KLYH,B,1,2,1.14122485683765e-06,0.0139254225585099
597,LYH,KLYH,B3,1,2,2.24674918229001e-07,0.00284427328465301
598,LYH,KLYH,B_B3,1,2,2.17539101590031e-07,0.00206761421539379
599,LYH,KLYH,B,1,2,6.48831246508053e-08,0.00110407477063516
600,LYH,KLYH,B5,1,2,1.58207878363931e-07,0.002120806064525
601,LYH,KLYH,H,1,2,1.91232857105206e-07,0.00253707282034299
602,MAF,KMAF,E,1,2,8.9360872632116e-08,0.00177146709779754
603,MAF,KMAF,E,1,2,6.27394863444465e-08,0.00100946151216076
604,MAF,KMAF,D,1,2,1.72054879597067e-07,0.00207741431339931
605,MAF,KMAF,W-UNK,1,2,7.14173175944688e-08,0.0012096407902439
606,MAF,KMAF,W,1,2,7.18718280627931e-08,0.00158963545987818
607,MAF,KMAF,E,1,2,1.89053935173433e-07,0.00351494099211211
608,MAF,KMAF,C,1,2,2.03954476529766e-07,0.00237431565374937
609,MAF,KMAF,C,1,2,1.8105731288548e-07,0.00198943703258253
610,MAF,KMAF,W,1,2,2.73373057177451e-07,0.00414921672640162
611,MAF,KMAF,UNK,1,2,4.75570322913677e-08,0.00116177377987763
612,LYH,KLYH,B_B4,1,2,2.46618343621718e-07,0.00226194829910847
613,LYH,KLYH,B4,1,2,2.38862459627648e-07,0.00298379220905239
614,LYH,KLYH,B,1,2,5.51460971109918e-07,0.00684928134441308
615,LYH,KLYH,B_B5,1,2,1.63265739316909e-07,0.00182600587834674
616,RKS,KRKS,UNK,1,2,1.37206825456815e-07,0.0020488946967801
617,RKS,KRKS,C,1,2,1.48453702671081e-07,0.00232578349144196
618,RKS,KRKS,C,1,2,1.92897459783126e-07,0.00280018185159242
619,RKS,KRKS,C_D,1,2,3.25972214353099e-07,0.00297273279742694
620,RKS,KRKS,UNK,1,2,7.59934849318966e-08,0.00143549068844575
621,RKS,KRKS,A5,1,2,2.91475104261842e-07,0.00334287832811446
622,RKS,KRKS,A,1,2,1.08228323369985e-06,0.0151846200115454
623,RKS,KRKS,A_A6,1,2,1.50448521182844e-07,0.00173912166981149
624,RKS,KRKS,A6,1,2,2.67517471078116e-07,0.00249547539490269
625,RKS,KRKS,A2,1,2,4.09655324514965e-08,0.00108622204732684
626,RKS,KRKS,A2,1,2,2.93753970714156e-07,0.00315107531005818
627,RKS,KRKS,A_A2,1,2,3.9550403498588e-07,0.00298552170160274
628,RKS,KRKS,F,1,2,2.08309560382341e-07,0.00291032573092304
629,RKS,KRKS,F3,1,2,2.37028406138706e-07,0.00274364907981581
630,RKS,KRKS,F_F3,1,2,3.67512630255334e-07,0.00306872394016524
631,RKS,KRKS,F2,1,2,2.42744983947052e-07,0.00278308062075697
632,RKS,KRKS,E,1,2,2.73080786428181e-07,0.00347370842687379
633,RKS,KRKS,UNK,1,2,4.67434801976196e-08,0.000903145225253766
634,RKS,KRKS,E,1,2,5.52822712052148e-08,0.0010966903135845
635,RKS,KRKS,E_UNK,1,2,1.39271499138838e-07,0.00162706637712591
636,RKS,KRKS,A,1,2,2.1340420199023e-07,0.0028650830366507
637,RKS,KRKS,A_A5,1,2,2.30111748003581e-07,0.0022603640426353
638,MAF,KMAF,UNK,1,2,1.7113620742748e-07,0.00338651339220847
639,MAF,KMAF,UNK,1,2,6.12376425124239e-08,0.0010314916638258
640,MAF,KMAF,UNK,1,2,4.60207729702233e-07,0.00293119427502492
641,RKS,KRKS,F,1,2,5.46296632819576e-07,0.00690167806204322
642,RKS,KRKS,A,1,2,1.07145532299638e-06,0.015803731217766
643,RKS,KRKS,A_A3,1,2,2.43167172567921e-07,0.00240673158337748
644,RKS,KRKS,A3,1,2,2.9609652862873e-07,0.00319946998606596
645,RKS,KRKS,A,1,2,5.54093276150525e-07,0.008061429537727
646,RKS,KRKS,A,1,2,2.05421662691338e-07,0.00296952843509416
647,RKS,KRKS,A,1,2,2.35300036184605e-07,0.00309273599752497
648,RKS,KRKS,A_D,1,2,2.99943971836941e-07,0.00251888266712903
649,RKS,KRKS,D,1,2,1.4127226677374e-07,0.00189578168537158
650,RKS,KRKS,D_E,1,2,2.11109181691427e-07,0.00205172585833439
651,RKS,KRKS,D,1,2,4.76612423951951e-07,0.00618914581743293
652,RKS,KRKS,A_A1,1,2,1.62842399224761e-07,0.00184249061130911
653,RKS,KRKS,A1,1,2,2.12187713150014e-07,0.00237655720072602
654,RKS,KRKS,A,1,2,1.24098505693837e-06,0.0170386269506704
655,YIP,KYIP,G1,1,2,1.38469241131416e-07,0.00178913661944206
656,YIP,KYIP,G4,1,2,2.39356229008933e-07,0.00231732576250253
657,YIP,KYIP,B_G4,1,2,4.68008113747951e-07,0.00290654988011054
658,YIP,KYIP,G,1,2,1.31337856146274e-06,0.0132584787622204
659,JFK,KJFK,Q,1,2,6.14710529891344e-08,0.00103995288279387
660,JFK,KJFK,Q,1,2,3.85861495671991e-08,0.00114691579771678
661,JFK,KJFK,Q,1,2,3.76778983204179e-08,0.000811239196546226
662,LYH,KLYH,B,1,2,6.89606167725287e-08,0.00111374153280344
663,LYH,KLYH,B,1,2,8.07194737717509e-08,0.00121240104016958
664,LYH,KLYH,B_H,1,2,3.05341472994769e-07,0.0024780653109171
665,LYH,KLYH,H,1,2,9.11072675080504e-08,0.00164836994944097
666,LYH,KLYH,H,1,2,5.21113179274835e-08,0.0009268164570169
667,BOS,KBOS,K,1,2,9.25696667722353e-07,0.00714058298795991
668,BOS,KBOS,E,1,2,8.41114589575365e-07,0.00655324741028506
669,BOS,KBOS,C_G,1,2,4.04198875023076e-07,0.00292772966249691
670,BOS,KBOS,A,1,2,3.81089363786155e-07,0.0030290237043857
671,RKS,KRKS,F_F1,1,2,1.9945895226095e-07,0.00203914424151368
672,YIP,KYIP,G1,1,2,5.89388946536928e-08,0.00106410431588633
673,YIP,KYIP,G,1,2,3.11586745738168e-07,0.00326512247810876
674,RKS,KRKS,F1,1,2,1.70119802633817e-07,0.00228032645855356
675,BOS,KBOS,A_L_UNK,1,2,6.33508055481249e-07,0.00354334702001983
676,JFK,KJFK,P,1,2,1.0381807637053e-07,0.00142567605779469
677,JFK,KJFK,P,1,2,8.8355650523439e-08,0.00130187668117739
678,JFK,KJFK,Q,1,2,6.93716278275802e-08,0.00112178822005705
679,RKS,KRKS,F_F2,1,2,2.89569439648751e-07,0.00251968345231075
680,RKS,KRKS,F,1,2,4.60828232462518e-07,0.00566790718512924
681,YIP,KYIP,G_G3,1,2,1.77585299650823e-07,0.00178063230966184
682,YIP,KYIP,G3,1,2,5.85373527428601e-08,0.00103329276369632
683,YIP,KYIP,G3,1,2,1.51434497198955e-07,0.00194804892541335
684,YIP,KYIP,G,1,2,1.10092241811799e-06,0.0115424690007008
685,YIP,KYIP,B,1,2,1.98349461293101e-07,0.00216038872792876
686,YIP,KYIP,B,1,2,4.29153715231223e-07,0.00339836416949717
687,YIP,KYIP,B,1,2,2.35501129782975e-07,0.00213235085722947
688,LGA,KLGA,A,1,2,3.04440129664935e-07,0.00293301611469526
689,LGA,KLGA,M,1,2,6.90647539158817e-08,0.00121710674056033
690,LGA,KLGA,A,1,2,1.34419678943232e-07,0.00162112030149906
691,LGA,KLGA,A_M,1,2,3.52556526195258e-07,0.00233272482743373
692,LGA,KLGA,A,1,2,1.11452663986711e-07,0.00149918796137389
693,LGA,KLGA,B,1,2,2.18243485505809e-07,0.00245958848558148
694,LGA,KLGA,A,1,2,2.82702730149131e-07,0.00234324995013104
695,LGA,KLGA,A_N,1,2,1.90053451112199e-07,0.00172783356735736
696,LGA,KLGA,B_N,1,2,2.16377429751446e-07,0.00194800897834243
697,JFK,KJFK,K,1,2,9.29809479861821e-08,0.00126914072085977
698,JFK,KJFK,J,1,2,9.5989785410186e-08,0.00132321209087873
699,JFK,KJFK,J,1,2,1.08487534796354e-07,0.00148507750725119
700,JFK,KJFK,E,1,2,9.8979411684158e-08,0.00142725151277648
701,JFK,KJFK,E,1,2,9.34282979869749e-08,0.00135161140981727
702,JFK,KJFK,EE,1,2,1.53240534928045e-07,0.00160236059547456
703,JFK,KJFK,FB,1,2,1.6130729818542e-07,0.00165101993960649
704,YIP,KYIP,G,1,2,8.13759470474906e-07,0.00875579255934055
705,YIP,KYIP,G_G2,1,2,1.75078520779875e-07,0.00181066015853319
706,YIP,KYIP,G2,1,2,6.77996467857156e-08,0.00114135196975684
707,YIP,KYIP,G2,1,2,1.50825371747487e-07,0.00209742343021074
708,LGA,KLGA,B,1,2,2.30030991588137e-07,0.00252287698868842
709,LGA,KLGA,E,1,2,3.06185938825365e-08,0.000855371845794273
710,LGA,KLGA,A,1,2,4.47012569373267e-08,0.000976481551828023
711,LGA,KLGA,M,1,2,3.64090965376818e-07,0.00410433769600899
712,JFK,KJFK,J_JB,1,2,3.91712740684808e-07,0.00253314610295368
713,YIP,KYIP,G,1,2,4.31710909692615e-07,0.00370396241831251
714,YIP,KYIP,G_G1,1,2,1.57089516505948e-07,0.00162268549268657
715,YIP,KYIP,UNK,1,7,1.6906760599289e-06,0.0161626118525169
716,YIP,KYIP,B,1,2,2.08384835787001e-06,0.0153155187537693
717,YIP,KYIP,B,1,2,4.48550281362259e-07,0.00397272736452272
718,YIP,KYIP,B,1,2,8.95940729606082e-07,0.00775151107490293
719,YIP,KYIP,B,1,2,1.66971044036207e-07,0.00194765738755658
720,LGA,KLGA,A_V_Z,1,2,6.15215964417173e-07,0.00322968079553036
721,LGA,KLGA,Z,1,2,2.07574885280337e-07,0.00233829015070664
722,LGA,KLGA,N,1,2,8.4105749920127e-08,0.00132434326464558
723,LGA,KLGA,V,1,2,7.81972882991228e-08,0.00126705343031483
724,LGA,KLGA,Z,1,2,7.07489107298898e-08,0.00112844085934529
725,JFK,KJFK,J_Z,1,2,8.58834533497277e-07,0.00399593832318831
726,JFK,KJFK,E_EE,1,2,4.1748421608645e-07,0.00259381928018947
727,YIP,KYIP,A_B,1,2,3.82562089866131e-07,0.00260124427084994
728,YIP,KYIP,A,1,2,1.31686852000712e-06,0.0114341034582559
