X,Y,OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,WKHR_CODE,WKHR_RMK,ELEVATION,FREQUENCY,MAGVAR,MAGVAR_DAT,NAV_TYPE,TYPE_CODE,NAVSYS_ID,AWYSTRUC,CHANNEL,STATUS,VOICE,SLAVEVAR,PRIVATE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
-114.863578889,35.9957902780001,1285,42E1E19F-9229-4553-839A-0AB3B85AC15C,BLD,BOULDER CITY,35-59-44.845N,114-51-48.884W,H24,,3641.9,116.7,15,,4,,A84D7CD8-08E2-4135-B6C4-EFA03837D289,0,114X,1,0,15,0,0,0,1,1,0,0
-117.770445833,38.003261389,1286,C97D056C-4CB5-48CB-9DD3-1188FC0946C5,OAL,COALDALE,38-00-11.741N,117-46-13.605W,H24,,4800,117.7,17,,3,,4BD30414-464F-42E8-A071-ECD239A8204C,0,,1,1,17,0,0,0,1,1,0,0
-117.770445833,38.003261389,1287,5FE00C74-0B04-4906-812C-29961261F097,OAL,COALDALE,38-00-11.741N,117-46-13.605W,H24,,4800,117.7,17,,4,,4BD30414-464F-42E8-A071-ECD239A8204C,0,124X,1,1,17,0,0,0,1,1,0,0
-115.761367778,40.7596741670001,1288,9FD7C9AE-3C23-4E8E-AEB8-D90ED9846DFD,BQU,BULLION,40-45-34.836N,115-45-40.955W,H24,,6466.3,115.85,17,,3,,2D31E63A-334B-4764-840E-45C8857F9AC8,1,,1,0,17,0,0,0,1,1,0,0
-115.761367778,40.7596741670001,1289,E6584817-CFCD-47EC-A144-79DEE2994920,BQU,BULLION,40-45-34.836N,115-45-40.955W,H24,,6466.3,115.85,17,,2,,2D31E63A-334B-4764-840E-45C8857F9AC8,1,105Y,1,0,17,0,0,0,1,1,0,0
-114.848305556,39.2981247220001,1290,257018C6-90F3-441D-93F4-27E2D0031AD0,ELY,ELY,39-17-53.253N,114-50-53.897W,H24,,6247.7,113.95,14,,3,,F0E98BDC-8DD1-40B6-AA8D-D6719A084BD0,0,,1,0,14,0,0,0,1,1,0,0
-114.848305556,39.2981247220001,1291,DD6501BC-9537-4F63-9410-0DE95A7E01DD,ELY,ELY,39-17-53.253N,114-50-53.897W,H24,,6247.7,113.95,14,,2,,F0E98BDC-8DD1-40B6-AA8D-D6719A084BD0,0,86Y,1,0,14,0,0,0,1,1,0,0
-118.705080556,39.416908333,1292,445B9BAD-4A41-48F7-AD60-FAD55004033F,NFL,FALLON,39-25-00.870N,118-42-18.270W,H24,,3929.2,113.5,14,,4,,72861E6F-8FA2-4945-A4C4-0F28C784AB9F,0,82X,1,1,14,0,0,0,1,1,0,0
-118.997688611,39.5164038890001,1293,BF462506-FDAA-4580-B872-047E1E174441,HZN,HAZEN,39-30-59.040N,118-59-51.672W,H24,,4085.6,114.1,17,,3,,DA2DCAB6-62FD-4797-AF2F-A10FBA57C2A9,2,,1,1,17,0,0,0,1,1,0,0
-118.997688611,39.5164038890001,1294,78894E0B-7E03-4D1E-9234-57442D6493FB,HZN,HAZEN,39-30-59.040N,118-59-51.672W,H24,,4085.6,114.1,17,,4,,DA2DCAB6-62FD-4797-AF2F-A10FBA57C2A9,2,88X,1,1,17,0,0,0,1,1,0,0
-115.670330556,36.585,1295,C8DDA773-C4C6-4246-9839-03FCA5260F10,INS,INDIAN SPRINGS,36-35-05.991N,115-40-13.193W,H24,,3101.7,114,15,,4,,7A1FA002-E7EA-4CD9-86F0-B79A58DFA71C,3,87X,1,1,15,0,0,0,1,1,0,0
-115.159797778,36.079703056,1296,ED1DCE85-65FC-45A1-BF5C-53BED1CCDEFC,LAS,LAS VEGAS,36-04-46.925N,115-09-35.273W,H24,,2136,116.9,15,,3,,0E8BF5FC-1643-42AF-918B-CB35FAF9DF40,0,,1,0,15,0,0,0,1,1,0,0
-115.159797778,36.079703056,1297,EEE2CFCB-35BB-46F1-9421-BE507DE67A09,LAS,LAS VEGAS,36-04-46.925N,115-09-35.273W,H24,,2136,116.9,15,,4,,0E8BF5FC-1643-42AF-918B-CB35FAF9DF40,0,116X,1,0,15,0,0,0,1,1,0,0
-115.025080556,36.2446583330001,1298,2B57B352-8616-4C33-B61F-393B568261C5,LSV,NELLIS,36-14-40.760N,115-01-30.300W,H24,,1862.5,135.5,12,,4,,95AA099C-E0BC-47CD-9CFA-3AFEA28513A3,2,12X,1,1,12,0,0,0,1,1,0,0
-118.577595556,40.1252625000001,1299,E10AAB34-5228-49BF-A14E-29F6266F540D,LLC,LOVELOCK,40-07-30.945N,118-34-39.344W,H24,,4790.3,116.5,16,,3,,68FE2D36-4EFD-4428-9CF3-3A6F03BCC449,2,,1,0,16,0,0,0,1,1,0,0
-118.577595556,40.1252625000001,1300,BC963362-C257-47F9-AE72-9AF7E27F6BDA,LLC,LOVELOCK,40-07-30.945N,118-34-39.344W,H24,,4790.3,116.5,16,,4,,68FE2D36-4EFD-4428-9CF3-3A6F03BCC449,2,112X,1,0,16,0,0,0,1,1,0,0
-118.032853333,38.5652994440001,1301,C4933BDE-ADA0-4A82-8A3B-4CDFFD5CBE25,MVA,MINA,38-33-55.078N,118-01-58.272W,H24,,7860,115.1,17,,3,,A2FE77A7-196D-4C5E-8441-7ADF5927E60D,0,,1,1,17,0,0,0,1,1,0,0
-118.032853333,38.5652994440001,1302,FC3074A4-0CCA-44CC-A600-32B96085741A,MVA,MINA,38-33-55.078N,118-01-58.272W,H24,,7860,115.1,17,,4,,A2FE77A7-196D-4C5E-8441-7ADF5927E60D,0,98X,1,1,17,0,0,0,1,1,0,0
-114.27747,36.7692788890001,1303,D10A5C3E-4A7E-4C97-9FB6-02C0A8A2B69F,MMM,MORMON MESA,36-46-09.309N,114-16-38.828W,H24,,2106.3,113.1,16,,3,,F53D8D8E-0A82-40DE-90F0-154BBE59721F,2,,1,1,16,0,0,0,1,1,0,0
-114.27747,36.7692788890001,1304,1FE3E826-CC97-4C6E-B996-BA91DD409D17,MMM,MORMON MESA,36-46-09.309N,114-16-38.828W,H24,,2106.3,113.1,16,,4,,F53D8D8E-0A82-40DE-90F0-154BBE59721F,2,78X,1,1,16,0,0,0,1,1,0,0
-119.656071111,39.5312650000001,1305,EC2DFCB0-B921-4680-BFB2-DF476F9F9973,FMG,MUSTANG,39-31-52.599N,119-39-21.873W,H24,,5949.5,117.9,16,,3,,95021B9E-1540-493C-89E8-E48F01ED1A70,0,,1,0,16,0,0,0,1,1,0,0
-119.656071111,39.5312650000001,1306,0F410E9C-6242-4DEB-A8FC-646A65FD8CFD,FMG,MUSTANG,39-31-52.599N,119-39-21.873W,H24,,5949.5,117.9,16,,4,,95021B9E-1540-493C-89E8-E48F01ED1A70,0,126X,1,0,16,0,0,0,1,1,0,0
-118.034722222,41.407055556,1307,330FD7D8-0BF4-4CD7-8248-21972CC451F2,SDO,SOD HOUSE,41-24-25.400N,118-02-05.000W,H24,,4161,111.45,18,,3,,38D0618E-AFD5-4B60-81DA-241BF892C000,1,,1,0,18,0,0,0,1,1,0,0
-118.034722222,41.407055556,1308,02FE2E46-4B39-4E80-BD3C-83858CAA0F85,SDO,SOD HOUSE,41-24-25.400N,118-02-05.000W,H24,,4161,111.45,18,,4,,38D0618E-AFD5-4B60-81DA-241BF892C000,1,51Y,1,0,18,0,0,0,1,1,0,0
-117.0335075,38.030644722,1309,DF37089F-2BCA-4A70-B04E-E0D232758C51,TPH,TONOPAH,38-01-50.319N,117-02-00.613W,H24,,5344.6,116,17,,3,,A580F2D9-F124-4029-B9B3-26CA80114446,1,,1,0,17,0,0,0,1,1,0,0
-117.0335075,38.030644722,1310,92DB2C24-0043-4ED3-A56F-2B7FF3D1028F,TPH,TONOPAH,38-01-50.319N,117-02-00.613W,H24,,5344.6,116,17,,4,,A580F2D9-F124-4029-B9B3-26CA80114446,1,107X,1,0,17,0,0,0,1,1,0,0
-114.394226389,38.250192778,1311,85BE2E47-EFD7-457F-A743-A6A6E386E1D1,ILC,WILSON CREEK,38-15-00.694N,114-23-39.215W,H24,,9318,116.3,16,,3,,6CB0D83D-9246-4C47-A6B9-F3127893B2E1,0,,1,1,16,0,0,0,1,1,0,0
-114.394226389,38.250192778,1312,66B927CE-20FE-47A8-9696-5C396A442357,ILC,WILSON CREEK,38-15-00.694N,114-23-39.215W,H24,,9318,116.3,16,,4,,6CB0D83D-9246-4C47-A6B9-F3127893B2E1,0,110X,1,1,16,0,0,0,1,1,0,0
-117.812191389,40.8992775,1313,4AFF7CBB-8A21-4971-8BD6-E0220E8DB934,INA,WINNEMUCCA,40-53-57.399N,117-48-43.889W,H24,,4302,108.2,16,,3,,9755D44C-F01A-49F2-AC68-E8049124BAC7,3,,1,0,16,0,0,0,1,0,0,0
-117.812191389,40.8992775,1314,021472CB-C6BB-48A3-889D-5548A10EF8C5,INA,WINNEMUCCA,40-53-57.399N,117-48-43.889W,H24,,4302,108.2,16,,2,,9755D44C-F01A-49F2-AC68-E8049124BAC7,3,19X,1,0,16,0,0,0,1,0,0,0
-73.8031852779999,42.7472805560001,1315,C768BFE2-331F-4387-AB57-62D357FD0C7B,ALB,ALBANY,42-44-50.210N,073-48-11.462W,H24,,273,115.3,-13,,3,,15711C46-96F0-4C11-98C1-628D76A4329A,2,,1,0,-13,0,0,0,1,1,0,0
-73.8031852779999,42.7472805560001,1316,E5AEBCDD-EF47-4614-8340-66EEC50DE2CA,ALB,ALBANY,42-44-50.210N,073-48-11.462W,H24,,273,115.3,-13,,4,,15711C46-96F0-4C11-98C1-628D76A4329A,2,100X,1,0,-13,0,0,0,1,1,0,0
-72.798859167,40.929618056,1317,F35F0A31-7546-4A2C-9CD7-481168965B37,CCC,CALVERTON,40-55-46.628N,072-47-55.890W,H24,,84.7,114.55,-13,,3,,9E8C9289-A7C9-44F7-B050-F938D0077B7D,2,,1,0,-13,0,0,0,1,1,0,0
-72.798859167,40.929618056,1318,6FAF10B6-2AE3-4B13-9979-71ADA9DBE63C,CCC,CALVERTON,40-55-46.628N,072-47-55.890W,H24,,84.7,114.55,-13,,2,,9E8C9289-A7C9-44F7-B050-F938D0077B7D,2,92Y,1,0,-13,0,0,0,1,1,0,0
-73.344018889,42.9942888890001,1319,7711C97B-1D63-44D1-B84E-D8769CB6EEB9,CAM,CAMBRIDGE,42-59-39.440N,073-20-38.468W,H24,,1490,115,-14,,3,,2529655A-69FC-4C75-87CD-CF2F8D54F47D,2,,1,0,-14,0,0,0,1,1,0,0
-73.344018889,42.9942888890001,1320,460B4831-839D-4BF3-AFB0-9D0D513271DB,CAM,CAMBRIDGE,42-59-39.440N,073-20-38.468W,H24,,1490,115,-14,,2,,2529655A-69FC-4C75-87CD-CF2F8D54F47D,2,97X,1,0,-14,0,0,0,1,1,0,0
-73.894444444,40.6124722220001,1321,408A85F3-1BBD-4713-9D6B-EDF3BF166D86,CRI,CANARSIE,40-36-44.889N,073-53-40.067W,H24,,3.7,112.3,-11,,3,,A4EC3467-0517-4A35-A4FF-CC9A8FCBEB0D,3,,1,0,-11,0,0,0,1,0,0,0
-73.894444444,40.6124722220001,1322,984FFEDB-49D4-4B31-AD1B-99DE722808E5,CRI,CANARSIE,40-36-44.889N,073-53-40.067W,H24,,3.7,112.3,-11,,2,,A4EC3467-0517-4A35-A4FF-CC9A8FCBEB0D,3,70X,1,0,-11,0,0,0,1,0,0,0
-73.581328889,41.280093333,1323,8FF21606-A45B-48FF-A9EB-A7B9C1F7A8BA,CMK,CARMEL,41-16-48.322N,073-34-52.775W,H24,,692.8,116.6,-12,,3,,7D36D0F0-FE5C-42E5-A86D-D6311ED80EC7,2,,1,0,-12,0,0,0,1,1,0,0
-73.581328889,41.280093333,1324,A8E3628B-DE63-4DEE-8CB3-54EFABD1B38F,CMK,CARMEL,41-16-48.322N,073-34-52.775W,H24,,692.8,116.6,-12,,2,,7D36D0F0-FE5C-42E5-A86D-D6311ED80EC7,2,113X,1,0,-12,0,0,0,1,1,0,0
-73.3036577779999,40.7917497220001,1325,DCCD0E9D-653B-4226-95DB-6A5BC374B0DC,DPK,DEER PARK,40-47-30.299N,073-18-13.168W,H24,,122.8,117.7,-12,,3,,7C2E8012-8FAF-45B6-9A00-0A3E28E53532,2,,1,0,-12,0,0,0,1,1,0,0
-73.3036577779999,40.7917497220001,1326,9F65AB5B-0936-4A49-B3D9-FDDE08E0F2DB,DPK,DEER PARK,40-47-30.299N,073-18-13.168W,H24,,122.8,117.7,-12,,2,,7C2E8012-8FAF-45B6-9A00-0A3E28E53532,2,124X,1,0,-12,0,0,0,1,1,0,0
-74.9569405559999,42.1782805560001,1327,123812FD-8999-464C-8A98-50A02BED1470,DNY,DELANCEY,42-10-41.810N,074-57-24.986W,H24,,2560,112.1,-11,,3,,784D34CE-BE63-4ED2-A4D3-FE421689E761,2,,1,0,-11,0,0,0,1,1,0,0
-74.9569405559999,42.1782805560001,1328,FC58A421-F471-4217-843B-B8992F4DCD03,DNY,DELANCEY,42-10-41.810N,074-57-24.986W,H24,,2560,112.1,-11,,2,,784D34CE-BE63-4ED2-A4D3-FE421689E761,2,58X,1,0,-11,0,0,0,1,1,0,0
-72.316704444,40.9189958330001,1329,BF6E57BB-5C64-4892-B3FB-E680D29136EA,HTO,HAMPTON,40-55-08.385N,072-19-00.136W,H24,,22,113.6,-13,,3,,5CAEA47E-49E2-4E52-9B87-FEB5C0991A27,0,,1,0,-13,0,0,0,1,1,0,0
-72.316704444,40.9189958330001,1330,4A8AD95F-08A6-4371-824E-4674CE6667A6,HTO,HAMPTON,40-55-08.385N,072-19-00.136W,H24,,22,113.6,-13,,4,,5CAEA47E-49E2-4E52-9B87-FEB5C0991A27,0,83X,1,0,-13,0,0,0,1,1,0,0
-76.764049722,42.2386966670001,1331,B18343FF-09D2-44DC-8896-56BD0B0E4822,ALP,ALPINE,42-14-19.308N,076-45-50.579W,H24,,1287.4,245,-12,,1,,74584669-4777-4EB5-B048-82A6A0CCA488,,,1,0,-12,0,0,0,1,0,0,0
-77.0248063889999,42.094154722,1332,584EAEC5-362C-484A-A45D-793B72AC03F4,ULW,ELMIRA,42-05-38.957N,077-01-29.303W,H24,,1631.8,109.65,-12,,3,,F08BE0A3-1797-4CB3-AD63-41388B2FEEE1,2,,1,0,-12,0,0,0,1,1,0,0
-77.0248063889999,42.094154722,1333,80904E78-DA6C-4BFD-AEE7-3A162CB96DC4,ULW,ELMIRA,42-05-38.957N,077-01-29.303W,H24,,1631.8,109.65,-12,,2,,F08BE0A3-1797-4CB3-AD63-41388B2FEEE1,2,33Y,1,0,-12,0,0,0,1,1,0,0
-77.732750833,42.8343963890001,1334,BB3794A2-0324-4718-9E0E-7037B9377928,GEE,GENESEO,42-50-03.827N,077-43-57.903W,H24,,990,108.2,-9,,3,,7DF17AF2-01F5-4C73-BDC5-A66D55B4ECE8,2,,1,1,-9,0,0,0,1,1,0,0
-77.732750833,42.8343963890001,1335,14610B79-9B4D-4E25-B60A-5EB5DD063118,GEE,GENESEO,42-50-03.827N,077-43-57.903W,H24,,990,108.2,-9,,2,,7DF17AF2-01F5-4C73-BDC5-A66D55B4ECE8,2,19X,1,1,-9,0,0,0,1,1,0,0
-75.316284444,42.063056944,1336,EC71FC67-A206-44A8-9AEB-C6F57ACEC96E,HNK,HANCOCK,42-03-47.005N,075-18-58.624W,H24,,2070,116.8,-11,,3,,26A74B3D-8083-4B26-9879-C4AE886C7FEB,0,,1,0,-11,0,0,0,1,1,0,0
-75.316284444,42.063056944,1337,2E44D5A2-DD70-460D-9358-C1FDBFDB0F49,HNK,HANCOCK,42-03-47.005N,075-18-58.624W,H24,,2070,116.8,-11,,2,,26A74B3D-8083-4B26-9879-C4AE886C7FEB,0,115X,1,0,-11,0,0,0,1,1,0,0
-73.723412778,42.253109167,1338,3CB48339-3F2D-47C2-8EE1-AFB5DDC4A2C2,PFH,PHILMONT,42-15-11.193N,073-43-24.286W,H24,,340,272,-13,,1,,B7A30F5D-DDDF-486A-BEAA-72DF324AFC60,,,1,0,-13,0,0,0,1,0,0,0
-74.591594167,41.4096866670001,1339,38E2E645-969D-4686-88C0-7539BD05AB5A,HUO,HUGUENOT,41-24-34.872N,074-35-29.739W,H24,,1300.3,116.1,-11,,3,,CC5A7357-2829-4342-8506-FFD166FE302B,0,,1,1,-11,0,0,0,1,1,0,0
-74.591594167,41.4096866670001,1340,00F25ACC-9704-4D7B-BD93-61BD7EAB8A56,HUO,HUGUENOT,41-24-34.872N,074-35-29.739W,H24,,1300.3,116.1,-11,,2,,CC5A7357-2829-4342-8506-FFD166FE302B,0,108X,1,1,-11,0,0,0,1,1,0,0
-79.1213049999999,42.1886075,1341,40946B49-0511-416A-9A9A-E3AF6C8DF1C7,JHW,JAMESTOWN,42-11-18.985N,079-07-16.708W,H24,,1786.1,114.7,-7,,3,,5D46DF9C-F0C5-4770-A469-30218FB4C48C,0,,1,1,-7,0,0,0,1,1,0,0
-79.1213049999999,42.1886075,1342,FAF5F1D3-A32C-4F76-89B8-FFB286AA71FE,JHW,JAMESTOWN,42-11-18.985N,079-07-16.708W,H24,,1786.1,114.7,-7,,2,,5D46DF9C-F0C5-4770-A469-30218FB4C48C,0,94X,1,1,-7,0,0,0,1,1,0,0
-74.331431111,42.999420833,1343,AACFB8EA-90D8-4E3D-9458-6B7CBB8F413A,JJH,JOHNSTOWN,42-59-57.906N,074-19-53.178W,H24,,866.7,523,-14,,1,,A7EE38A9-ECDE-4966-A7A2-EFE84ED6A3C9,,,1,0,-14,0,0,0,1,0,0,0
-73.822224444,41.6654497220001,1344,1134E9DF-D2FB-4126-AE3D-8AE54456886B,IGN,KINGSTON,41-39-55.626N,073-49-20.061W,H24,,581,117.6,-12,,3,,7E5E6D1D-28FA-44C2-98CB-B28052ABDC1D,2,,1,1,-12,0,0,0,1,1,0,0
-73.822224444,41.6654497220001,1345,25764D1F-2B31-4841-82F2-F3D660368103,IGN,KINGSTON,41-39-55.626N,073-49-20.061W,H24,,581,117.6,-12,,2,,7E5E6D1D-28FA-44C2-98CB-B28052ABDC1D,2,123X,1,1,-12,0,0,0,1,1,0,0
-73.771388889,40.6328888890001,1346,34B62C30-4480-4BE6-920F-CF71DC62DF07,JFK,KENNEDY,40-37-58.382N,073-46-17.010W,H24,,9.5,115.9,-12,,3,,5CFF4E6F-502F-48EF-90EC-8A9377CD43A8,0,,1,1,-12,0,0,0,1,1,0,0
-73.771388889,40.6328888890001,1347,610AB3DC-4ED4-44E3-8C1C-0FFFC58BEA5F,JFK,KENNEDY,40-37-58.382N,073-46-17.010W,H24,,9.5,115.9,-12,,2,,5CFF4E6F-502F-48EF-90EC-8A9377CD43A8,0,106X,1,1,-12,0,0,0,1,1,0,0
-73.8686005559999,40.7837155560001,1348,D1DAAB8D-9FA8-4A1F-A5C1-097854C20437,LGA,LA GUARDIA,40-47-01.376N,073-52-06.962W,H24,,8.9,113.1,-12,,3,,5319D352-B1EE-41BC-9324-0B5E8841C09F,2,,1,0,-12,0,0,0,1,1,0,0
-73.8686005559999,40.7837155560001,1349,9782FBB2-06E3-43C6-B03D-AACF15C330B2,LGA,LA GUARDIA,40-47-01.376N,073-52-06.962W,H24,,8.9,113.1,-12,,2,,5319D352-B1EE-41BC-9324-0B5E8841C09F,2,78X,1,0,-12,0,0,0,1,1,0,0
-74.2279158329999,41.4858194440001,1350,DA70D078-EC7D-4BAD-AB99-55B0920A9726,SW,NEELY,41-29-08.885N,074-13-40.880W,H24,,407.7,335,-14,,1,,1C345888-7DCB-4254-AA50-E708E4C5A473,,,1,0,-14,0,0,0,1,0,0,0
-78.960239722,43.112545278,1351,0BD0BCB2-B41C-4CD7-AB17-9E0DEEF9EA0D,IAG,NIAGARA FALLS,43-06-45.164N,078-57-36.862W,H24,,591.5,111,-10,,4,,6025B186-8614-4148-B115-B634E6D91C6B,3,47X,1,1,-10,1,0,0,1,0,0,0
-77.056181389,42.6439508330001,1352,2A944208-8E6F-43AB-A6E1-9D15E6788CE8,PYA,PENN YAN,42-38-38.232N,077-03-22.259W,H24,,857.2,260,-12,,1,,6DF2E98F-F0B4-4B1B-99AB-257C0100B691,,,1,0,-12,0,0,0,1,0,0,0
-74.882695556,44.723389722,1353,04CE87AA-8B70-41C5-B4F2-587D62C7A728,PTD,POTSDAM,44-43-24.203N,074-52-57.704W,H24,,360,400,-14,,1,,EEEE834C-5D39-484D-94E0-DEB1B28459B9,,,1,0,-14,0,0,0,1,0,0,0
-73.600551389,41.769771389,1354,FAF8D8D8-A681-40CC-92B2-BF7222A4F6A9,PWL,PAWLING,41-46-11.177N,073-36-01.985W,H24,,1250,114.3,-12,,3,,96896329-9B2D-4B60-A116-57D4DF6D19E9,2,,1,0,-12,0,0,0,1,1,0,0
-73.600551389,41.769771389,1355,43340968-9032-43E1-82DD-15AAB47BEBDC,PWL,PAWLING,41-46-11.177N,073-36-01.985W,H24,,1250,114.3,-12,,2,,96896329-9B2D-4B60-A116-57D4DF6D19E9,2,90X,1,0,-12,0,0,0,1,1,0,0
-77.6727947219999,43.1179619440001,1356,4B86DF74-57B0-499C-B79A-82DC482F2456,ROC,ROCHESTER,43-07-04.654N,077-40-22.061W,H24,,545,110,-12,,3,,61C0AF5C-0F8E-4493-B863-F596CEEEBA63,2,,1,0,-12,0,0,0,1,1,0,0
-77.6727947219999,43.1179619440001,1357,40679115-9F98-4D47-AF70-6A89E6EF4636,ROC,ROCHESTER,43-07-04.654N,077-40-22.061W,H24,,545,110,-12,,2,,61C0AF5C-0F8E-4493-B863-F596CEEEBA63,2,37X,1,0,-12,0,0,0,1,1,0,0
-75.239308056,42.466364722,1358,4667A083-8D24-45A8-B58F-9117D4DCAA6B,RKA,ROCKDALE,42-27-58.790N,075-14-21.221W,H24,,2032,112.6,-11,,3,,B21B9B31-9963-498D-A5BA-A039D828B0A9,2,,1,0,-11,0,0,0,1,1,0,0
-75.239308056,42.466364722,1359,68EADA79-8193-43CC-B2BB-94E2D2AE1D51,RKA,ROCKDALE,42-27-58.790N,075-14-21.221W,H24,,2032,112.6,-11,,2,,B21B9B31-9963-498D-A5BA-A039D828B0A9,2,73X,1,0,-11,0,0,0,1,1,0,0
-73.933487778,42.8541813890001,1360,169252EB-3997-43B2-B90E-2E9916198EE0,HEU,HUNTER,42-51-15.038N,073-56-00.563W,H24,,331.9,356,-14,,1,,2B0D0B8A-DDA4-41C8-89E3-C16F22844392,,,1,0,-14,0,0,0,1,0,0,0
-76.204558611,43.1605188890001,1361,95641E16-6D84-4C73-93BA-2D22A7668E83,SYR,SYRACUSE,43-09-37.868N,076-12-16.411W,H24,,453.2,117,-11,,3,,08E8E4D8-CF8C-46F1-9956-9CCAEA7BD3ED,0,,1,0,-11,0,0,0,1,1,0,0
-76.204558611,43.1605188890001,1362,C457FE48-0FDF-47EE-86EA-C13F58A9D686,SYR,SYRACUSE,43-09-37.868N,076-12-16.411W,H24,,453.2,117,-11,,4,,08E8E4D8-CF8C-46F1-9956-9CCAEA7BD3ED,0,117X,1,0,-11,0,0,0,1,1,0,0
-76.064621389,43.9521325000001,1363,583BACF6-3082-4DE0-8D33-DFCD3339E12B,ART,WATERTOWN,43-57-07.674N,076-03-52.657W,H24,,374.4,109.8,-12,,3,,728143EE-7CB5-4760-A37F-39E42916CAF4,2,,1,1,-12,0,0,0,1,1,0,0
-76.064621389,43.9521325000001,1364,7CCF44EF-5A3D-4519-B6DB-23C43ECF932D,ART,WATERTOWN,43-57-07.674N,076-03-52.657W,H24,,374.4,109.8,-12,,4,,728143EE-7CB5-4760-A37F-39E42916CAF4,2,35X,1,1,-12,0,0,0,1,1,0,0
-72.631843056,40.8377713890001,1365,CD1C63D2-6523-498E-887A-03470CFB5F6C,FOK,SUFFOLK CO,40-50-15.990N,072-37-54.628W,H24,,50.1,111,-13,,4,,10A3481D-0533-4059-8330-CAD319D54EB6,3,47X,1,1,-13,0,0,0,1,0,0,0
-81.201525278,41.107903333,1366,B54E6472-43B9-417A-B8A1-95C492B9454D,ACO,AKRON,41-06-28.451N,081-12-05.468W,H24,,1197,114.4,-4,,3,,C9E44ADF-A9A0-4522-AC23-FF820400CECD,2,,1,0,-4,0,0,0,1,1,0,0
-81.201525278,41.107903333,1367,D8BABE4B-1C41-4DC5-9089-35B987539783,ACO,AKRON,41-06-28.451N,081-12-05.468W,H24,,1197,114.4,-4,,2,,C9E44ADF-A9A0-4522-AC23-FF820400CECD,2,91X,1,0,-4,0,0,0,1,1,0,0
-81.3873677779999,41.069733333,1368,C43F2E01-920B-465B-9D2D-D9E1C087DC6F,AK,AKRON,41-04-11.040N,081-23-14.524W,H24,,1149,362,-7,,1,,F3D35560-CA6D-4BC9-8BE6-EF4DDCA72EF7,,,1,0,-7,0,0,0,1,0,0,0
-82.588301389,40.151062778,1369,38342E36-47B9-4C76-B617-A41CF43FD282,APE,APPLETON,40-09-03.826N,082-35-17.885W,H24,,1353.7,116.7,-6,,3,,91145540-F3C2-4264-B763-6B3A8FBB7464,0,,1,1,-6,0,0,0,1,1,0,0
-82.588301389,40.151062778,1370,DFE09BA1-A6BA-465D-8D05-8C9482FF1998,APE,APPLETON,40-09-03.826N,082-35-17.885W,H24,,1353.7,116.7,-6,,4,,91145540-F3C2-4264-B763-6B3A8FBB7464,0,114X,1,1,-6,0,0,0,1,1,0,0
-82.125970556,39.2572597220001,1371,45CB22C6-86E5-4FDA-8AE8-EDB59CD83310,UGS,UNIVERSITY,39-15-26.135N,082-07-33.494W,H24,,740.8,250,-6,,1,,7211EA20-B31C-4FB5-8A3C-52A0935FC992,,,1,0,-6,0,0,0,1,0,0,0
-84.215403889,39.0766980560001,1372,F7AF93BD-F936-4EE7-A9F7-CB156F0D8E13,PWF,SPORTYS,39-04-36.153N,084-12-55.449W,H24,,849.6,245,-4,,1,,84D66200-450B-4A67-A9D7-9D312CE3AC07,,,1,0,-4,0,0,0,1,0,0,0
-80.817228889,40.017024167,1373,C45EF30E-88A0-4CD0-A55B-E91633525784,AIR,BELLAIRE,40-01-01.287N,080-49-02.024W,H24,,1306.5,117.1,-7,,3,,CF336095-D154-4E50-BFCA-7285246E15D5,0,,1,0,-7,0,0,0,1,1,0,0
-80.817228889,40.017024167,1374,C7DC1F8D-10A7-4329-A174-4E84A30F084A,AIR,BELLAIRE,40-01-01.287N,080-49-02.024W,H24,,1306.5,117.1,-7,,2,,CF336095-D154-4E50-BFCA-7285246E15D5,0,118X,1,0,-7,0,0,0,1,1,0,0
-81.432117222,40.740706389,1375,393CB906-1302-4F8E-95EF-EE244C2BBF8C,BSV,BRIGGS,40-44-26.543N,081-25-55.622W,H24,,1221,114.05,-4,,3,,DFBF00A4-3298-4C3A-9922-49946ED28552,2,,1,0,-4,0,0,0,1,1,0,0
-81.432117222,40.740706389,1376,3893BD94-AC65-4AEC-8C5E-B19ADD1C13C6,BSV,BRIGGS,40-44-26.543N,081-25-55.622W,H24,,1221,114.05,-4,,2,,DFBF00A4-3298-4C3A-9922-49946ED28552,2,87Y,1,0,-4,0,0,0,1,1,0,0
-81.1631858329999,41.516928056,1377,120C0628-1DBF-41EA-8298-CC85D3118B50,CXR,CHARDON,41-31-00.941N,081-09-47.469W,H24,,1317.2,112.7,-5,,3,,20178492-6886-4D5B-A1A0-64BEA84D545A,0,,1,0,-5,0,0,0,1,1,0,0
-81.1631858329999,41.516928056,1378,5CDEFAA3-08F1-4F77-9A85-7CE2DC64C21B,CXR,CHARDON,41-31-00.941N,081-09-47.469W,H24,,1317.2,112.7,-5,,2,,20178492-6886-4D5B-A1A0-64BEA84D545A,0,74X,1,0,-5,0,0,0,1,1,0,0
